datetime,spot_price,fcr_price,revenue_full_da,target_fcr_price,success_fcr_bid,real_power,real_market_dispatch,real_opening_capacity,real_revenue
2024-03-13 04:00:00,52.33,23.6,-13.0825,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 04:15:00,55.6,23.6,-13.9,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 04:30:00,67.91,23.6,14.515762499999981,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 04:45:00,75.8,23.6,18.002499999999998,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 05:00:00,35.94,23.6,-8.985,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 05:15:00,49.45,23.6,-12.3625,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 05:30:00,73.94,23.6,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 05:45:00,102.44,23.6,24.3295,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 06:00:00,49.5,23.6,-12.375,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 06:15:00,71.6,23.6,-0.9421052631579104,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 06:30:00,83.97,23.6,19.942874999999997,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 06:45:00,93.95,23.6,22.313125,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 07:00:00,83.0,23.6,18.726875000000017,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 07:15:00,86.2,23.6,20.4725,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 07:30:00,89.7,23.6,21.30375,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 07:45:00,84.02,23.6,19.954749999999997,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 08:00:00,103.01,22.1,24.464875,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 08:15:00,91.96,22.1,21.8405,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 08:30:00,78.9,22.1,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 08:45:00,70.8,22.1,-17.7,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 09:00:00,87.3,22.1,20.733749999999997,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 09:15:00,79.94,22.1,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 09:30:00,73.96,22.1,-0.9731578947368436,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 09:45:00,66.87,22.1,-16.7175,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 10:00:00,90.06,22.1,21.38925,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 10:15:00,75.94,22.1,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 10:30:00,64.5,22.1,-16.125,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 10:45:00,56.7,22.1,-14.175,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 11:00:00,85.9,22.1,20.40125,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 11:15:00,71.63,22.1,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 11:30:00,62.1,22.1,-15.525,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 11:45:00,55.94,22.1,-13.985,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 12:00:00,70.65,24.1,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 12:15:00,68.8,24.1,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 12:30:00,67.9,24.1,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 12:45:00,56.02,24.1,-14.005,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 13:00:00,75.92,24.1,18.031,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 13:15:00,69.95,24.1,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 13:30:00,59.97,24.1,-14.9925,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 13:45:00,52.68,24.1,-13.17,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 14:00:00,53.99,24.1,-13.4975,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 14:15:00,65.93,24.1,-16.4825,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 14:30:00,68.6,24.1,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 14:45:00,73.48,24.1,7.853175,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 15:00:00,55.64,24.1,-13.91,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 15:15:00,65.6,24.1,-16.4,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 15:30:00,74.3,24.1,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 15:45:00,81.8,24.1,19.4275,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 16:00:00,59.9,42.01,-14.975,35.42868229166667,False,-1.0,-0.25,1.0,-14.975
2024-03-13 16:15:00,68.8,42.01,-0.9052631578947312,35.42868229166667,False,-1.0,-0.25,1.2375,-17.2
2024-03-13 16:30:00,79.4,42.01,0.0,35.42868229166667,False,-0.210526315789473,-0.05263157894736825,1.475,-4.178947368421039
2024-03-13 16:45:00,84.88,42.01,20.159,35.42868229166667,False,0.0,0.0,1.525,0.0
2024-03-13 17:00:00,65.2,42.01,-16.3,35.42868229166667,False,-1.0,-0.25,1.525,-16.3
2024-03-13 17:15:00,75.95,42.01,-0.9993421052631651,35.42868229166667,False,-1.0,-0.25,1.7625,-18.9875
2024-03-13 17:30:00,83.7,42.01,0.0,35.42868229166667,False,0.0,0.0,2.0,0.0
2024-03-13 17:45:00,109.68,42.01,26.049,35.42868229166667,False,1.0,0.2375,2.0,26.049
2024-03-13 18:00:00,87.2,42.01,20.71,35.42868229166667,False,0.0,0.0,1.75,0.0
2024-03-13 18:15:00,89.68,42.01,21.299,35.42868229166667,False,0.0,0.0,1.75,0.0
2024-03-13 18:30:00,100.7,42.01,23.916249999999998,35.42868229166667,False,1.0,0.2375,1.75,23.916249999999998
2024-03-13 18:45:00,106.9,42.01,25.38875,35.42868229166667,False,1.0,0.2375,1.5,25.38875
2024-03-13 19:00:00,117.45,42.01,27.894375,35.42868229166667,False,1.0,0.2375,1.25,27.894375
2024-03-13 19:15:00,94.61,42.01,22.469875,35.42868229166667,False,0.0,0.0,1.0,0.0
2024-03-13 19:30:00,85.9,42.01,0.0,35.42868229166667,False,0.0,0.0,1.0,0.0
2024-03-13 19:45:00,70.04,42.01,-17.51,35.42868229166667,False,1.0,0.2375,1.0,16.6345
2024-03-13 20:00:00,114.98,19.1,27.30775,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 20:15:00,87.05,19.1,19.64065625,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 20:30:00,65.2,19.1,-16.3,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 20:45:00,60.3,19.1,-15.075,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 21:00:00,102.64,19.1,24.377,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 21:15:00,73.38,19.1,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 21:30:00,61.93,19.1,-15.4825,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 21:45:00,45.1,19.1,-11.275,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 22:00:00,98.3,19.1,23.346249999999998,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 22:15:00,67.9,19.1,0.0,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 22:30:00,57.96,19.1,-14.49,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 22:45:00,43.94,19.1,-10.985,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 23:00:00,81.9,19.1,19.45125,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 23:15:00,66.58,19.1,-6.1323684210526155,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 23:30:00,51.93,19.1,-12.9825,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-13 23:45:00,40.09,19.1,9.521375,35.42868229166667,True,,,1.0,2.2142926432291667
2024-03-14 00:00:00,62.45,21.46,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 00:15:00,62.92,21.46,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 00:30:00,59.95,21.46,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 00:45:00,64.91,21.46,15.416125,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 01:00:00,50.03,21.46,-12.5075,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 01:15:00,66.79,21.46,15.862625000000001,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 01:30:00,65.95,21.46,15.663124999999999,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 01:45:00,57.9,21.46,-6.094736842105258,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 02:00:00,59.97,21.46,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 02:15:00,53.97,21.46,-13.4925,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 02:30:00,59.97,21.46,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 02:45:00,59.81,21.46,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 03:00:00,54.19,21.46,-13.5475,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 03:15:00,59.98,21.46,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 03:30:00,63.0,21.46,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 03:45:00,55.22,21.46,-13.805,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 04:00:00,56.9,22.18,-14.225,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 04:15:00,54.0,22.18,-13.5,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 04:30:00,65.99,22.18,15.672624999999998,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 04:45:00,59.24,22.18,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 05:00:00,32.96,22.18,-8.24,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 05:15:00,44.98,22.18,-11.245,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 05:30:00,68.9,22.18,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 05:45:00,99.96,22.18,23.740499999999997,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 06:00:00,53.97,22.18,-13.4925,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 06:15:00,71.95,22.18,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 06:30:00,89.91,22.18,21.353624999999997,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 06:45:00,89.93,22.18,21.358375000000002,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 07:00:00,86.93,22.18,20.645875,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 07:15:00,97.41,22.18,23.134874999999997,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 07:30:00,92.54,22.18,21.97825,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 07:45:00,70.08,22.18,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 08:00:00,107.43,27.38,25.514625,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 08:15:00,99.93,27.38,23.733375,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 08:30:00,60.58,27.38,-15.145,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 08:45:00,65.9,27.38,-1.7342105263157759,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 09:00:00,95.99,27.38,22.797624999999996,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 09:15:00,74.98,27.38,17.80775,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 09:30:00,62.99,27.38,-0.8288157894736855,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 09:45:00,55.18,27.38,-13.795,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 10:00:00,95.92,27.38,22.781,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 10:15:00,68.94,27.38,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 10:30:00,40.5,27.38,-10.125,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 10:45:00,32.96,27.38,-8.24,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 11:00:00,67.47,27.38,16.024124999999998,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 11:15:00,57.0,27.38,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 11:30:00,53.99,27.38,-13.4975,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 11:45:00,44.96,27.38,-11.24,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 12:00:00,68.95,24.72,16.375625,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 12:15:00,59.92,24.72,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 12:30:00,33.72,24.72,-8.43,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 12:45:00,41.95,24.72,-10.4875,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 13:00:00,62.97,24.72,5.98215,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 13:15:00,56.94,24.72,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 13:30:00,32.6,24.72,-8.15,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 13:45:00,45.7,24.72,-11.425,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 14:00:00,31.66,24.72,-7.915,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 14:15:00,50.9,24.72,-12.725,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 14:30:00,59.94,24.72,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 14:45:00,71.97,24.72,17.092875,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 15:00:00,29.99,24.72,-7.4975,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 15:15:00,53.95,24.72,-13.4875,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 15:30:00,72.36,24.72,15.466949999999965,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 15:45:00,89.99,24.72,21.372625,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 16:00:00,45.28,38.83,-11.32,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 16:15:00,62.99,38.83,-15.7475,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 16:30:00,77.96,38.83,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 16:45:00,104.96,38.83,24.927999999999997,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 17:00:00,72.42,38.83,-18.105,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 17:15:00,78.0,38.83,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 17:30:00,98.9,38.83,23.48875,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 17:45:00,89.1,38.83,21.16125,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 18:00:00,95.65,38.83,22.716875,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 18:15:00,83.53,38.83,17.85453750000002,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 18:30:00,92.9,38.83,22.06375,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 18:45:00,99.91,38.83,23.728624999999997,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 19:00:00,109.97,38.83,26.117874999999998,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 19:15:00,95.94,38.83,22.78575,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 19:30:00,77.11,38.83,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 19:45:00,71.94,38.83,-17.985,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 20:00:00,107.95,19.1,25.638125,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 20:15:00,63.49,19.1,-0.8353947368421065,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 20:30:00,62.96,19.1,-15.74,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 20:45:00,67.42,19.1,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 21:00:00,99.91,19.1,23.728624999999997,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 21:15:00,52.6,19.1,-13.15,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 21:30:00,52.0,19.1,-13.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 21:45:00,59.9,19.1,-4.728947368421045,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 22:00:00,92.43,19.1,21.952125000000002,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 22:15:00,61.9,19.1,0.0,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 22:30:00,50.98,19.1,-12.745,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 22:45:00,37.1,19.1,-9.275,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 23:00:00,80.95,19.1,19.225625,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 23:15:00,53.11,19.1,-13.2775,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 23:30:00,44.98,19.1,-11.245,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-14 23:45:00,35.91,19.1,8.528624999999998,45.277692872807016,True,,,1.0,2.8298558045504385
2024-03-15 00:00:00,69.94,19.1,16.61075,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 00:15:00,48.98,19.1,11.632749999999998,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 00:30:00,42.97,19.1,-10.7425,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 00:45:00,37.98,19.1,-9.495,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 01:00:00,57.91,19.1,13.753624999999998,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 01:15:00,45.97,19.1,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 01:30:00,39.93,19.1,-9.9825,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 01:45:00,41.25,19.1,-10.3125,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 02:00:00,48.95,19.1,5.231531250000012,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 02:15:00,42.91,19.1,-10.7275,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 02:30:00,42.99,19.1,-10.7475,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 02:45:00,44.36,19.1,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 03:00:00,46.59,19.1,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 03:15:00,42.94,19.1,-10.735,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 03:30:00,45.91,19.1,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 03:45:00,48.97,19.1,11.630374999999999,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 04:00:00,51.77,19.1,12.295375,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 04:15:00,42.98,19.1,-10.745,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 04:30:00,30.09,19.1,-7.5225,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 04:45:00,60.93,19.1,14.470875,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 05:00:00,17.58,19.1,-4.395,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 05:15:00,25.09,19.1,-6.2725,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 05:30:00,60.93,19.1,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 05:45:00,87.61,19.1,20.807375,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 06:00:00,36.99,19.1,-9.2475,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 06:15:00,56.94,19.1,-0.7492105263158076,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 06:30:00,66.94,19.1,15.898249999999999,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 06:45:00,84.96,19.1,20.177999999999997,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 07:00:00,60.95,19.1,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 07:15:00,66.95,19.1,15.900625,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 07:30:00,75.99,19.1,18.047624999999996,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 07:45:00,81.45,19.1,19.344375,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 08:00:00,84.99,25.92,20.185125,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 08:15:00,69.93,25.92,16.608375000000002,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 08:30:00,66.71,25.92,15.051443750000013,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 08:45:00,54.78,25.92,-13.695,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 09:00:00,78.99,25.92,18.760125,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 09:15:00,60.98,25.92,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 09:30:00,53.67,25.92,-0.7061842105263169,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 09:45:00,39.96,25.92,-9.99,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 10:00:00,84.92,25.92,20.168499999999998,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 10:15:00,42.0,25.92,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 10:30:00,36.93,25.92,-0.4859210526315797,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 10:45:00,22.55,25.92,-5.6375,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 11:00:00,67.94,25.92,16.135749999999998,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 11:15:00,35.1,25.92,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 11:30:00,33.92,25.92,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 11:45:00,27.59,25.92,-6.8975,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 12:00:00,35.09,30.48,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 12:15:00,30.09,30.48,-7.5225,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 12:30:00,35.88,30.48,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 12:45:00,33.92,30.48,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 13:00:00,27.52,30.48,-6.88,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 13:15:00,26.83,30.48,-6.7075,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 13:30:00,30.03,30.48,-7.5075,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 13:45:00,32.53,30.48,-8.1325,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 14:00:00,25.07,30.48,-6.2675,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 14:15:00,25.09,30.48,-6.2725,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 14:30:00,32.58,30.48,-3.429473684210523,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 14:45:00,59.85,30.48,14.214375,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 15:00:00,21.92,30.48,-5.48,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 15:15:00,42.63,30.48,-0.5609210526315948,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 15:30:00,60.95,30.48,13.0280625,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 15:45:00,78.95,30.48,18.750625,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 16:00:00,26.5,34.0,-6.625,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 16:15:00,48.9,34.0,-12.225,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 16:30:00,75.91,34.0,16.2257625,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 16:45:00,102.92,34.0,24.4435,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 17:00:00,51.95,34.0,-12.9875,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 17:15:00,63.95,34.0,-15.9875,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 17:30:00,81.92,34.0,19.456,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 17:45:00,105.98,34.0,25.17025,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 18:00:00,72.91,34.0,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 18:15:00,83.06,34.0,19.72675,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 18:30:00,99.9,34.0,23.72625,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 18:45:00,93.22,34.0,22.13975,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 19:00:00,107.45,34.0,25.519375,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 19:15:00,91.79,34.0,21.800125,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 19:30:00,72.96,34.0,0.0,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 19:45:00,52.57,34.0,-13.1425,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 20:00:00,109.97,19.04,26.117874999999998,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 20:15:00,75.93,19.04,17.13170625000002,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 20:30:00,52.53,19.04,-13.1325,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 20:45:00,37.6,19.04,-9.4,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 21:00:00,93.94,19.04,22.31075,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 21:15:00,72.91,19.04,15.584512499999999,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 21:30:00,48.97,19.04,-12.2425,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 21:45:00,32.73,19.04,-8.1825,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 22:00:00,89.94,19.04,21.36075,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 22:15:00,61.0,19.04,-4.815789473684203,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 22:30:00,45.08,19.04,-11.27,52.46181562500001,True,,,1.0,3.2788634765625004
2024-03-15 22:45:00,30.95,19.04,-7.7375,52.46181562500001,True,,,1.0,3.2788634765625004
