datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2023-02-06 00:00:00,154.93,1.0,0.2375,1.0,36.795875
2023-02-06 00:15:00,95.08,-0.263157894736842,-0.0657894736842105,0.75,-6.255263157894734
2023-02-06 00:30:00,90.07,-1.0,-0.25,0.8125,-22.5175
2023-02-06 00:45:00,90.25,-1.0,-0.25,1.05,-22.5625
2023-02-06 01:00:00,86.79,-1.0,-0.25,1.2875,-21.6975
2023-02-06 01:15:00,95.03,-1.0,-0.25,1.525,-23.7575
2023-02-06 01:30:00,95.06,-1.0,-0.25,1.7625,-23.765
2023-02-06 01:45:00,149.92,1.0,0.2375,2.0,35.605999999999995
2023-02-06 02:00:00,140.06,1.0,0.2375,1.75,33.26425
2023-02-06 02:15:00,95.09,-1.0,-0.25,1.5,-23.7725
2023-02-06 02:30:00,95.09,-1.0,-0.25,1.7375,-23.7725
2023-02-06 02:45:00,105.09,0.0,0.0,1.975,0.0
2023-02-06 03:00:00,108.9,0.850000000000001,0.20187500000000022,1.975,21.984187500000026
2023-02-06 03:15:00,90.08,-1.0,-0.25,1.7625,-22.52
2023-02-06 03:30:00,100.08,0.0,0.0,2.0,0.0
2023-02-06 03:45:00,164.92,1.0,0.2375,2.0,39.168499999999995
2023-02-06 04:00:00,113.74,0.85,0.201875,1.75,22.9612625
2023-02-06 04:15:00,95.06,-1.0,-0.25,1.5375,-23.765
2023-02-06 04:30:00,105.08,0.0,0.0,1.775,0.0
2023-02-06 04:45:00,174.94,1.0,0.2375,1.775,41.548249999999996
2023-02-06 05:00:00,-49.95,-1.0,-0.25,1.525,12.4875
2023-02-06 05:15:00,-9.99,-1.0,-0.25,1.7625,2.4975
2023-02-06 05:30:00,112.93,0.0,0.0,2.0,0.0
2023-02-06 05:45:00,499.98,1.0,0.2375,2.0,118.74525
2023-02-06 06:00:00,50.05,-1.0,-0.25,1.75,-12.5125
2023-02-06 06:15:00,120.08,-0.0526315789473681,-0.013157894736842025,1.9875,-1.5799999999999903
2023-02-06 06:30:00,214.99,1.0,0.2375,2.0,51.060125
2023-02-06 06:45:00,296.62,1.0,0.2375,1.75,70.44725
2023-02-06 07:00:00,90.09,-1.0,-0.25,1.5,-22.5225
2023-02-06 07:15:00,150.05,-1.0,-0.25,1.7375,-37.5125
2023-02-06 07:30:00,234.96,1.0,0.2375,1.975,55.803
2023-02-06 07:45:00,332.61,1.0,0.2375,1.725,78.994875
2023-02-06 08:00:00,175.05,-1.0,-0.25,1.475,-43.7625
2023-02-06 08:15:00,216.78,1.0,0.2375,1.7125,51.48525
2023-02-06 08:30:00,229.94,1.0,0.2375,1.4625,54.610749999999996
2023-02-06 08:45:00,214.96,1.0,0.2375,1.2125,51.053
2023-02-06 09:00:00,229.93,1.0,0.2375,0.9625,54.608375
2023-02-06 09:15:00,200.01,0.0,0.0,0.7125,0.0
2023-02-06 09:30:00,214.92,1.0,0.2375,0.7125,51.043499999999995
2023-02-06 09:45:00,189.94,-1.0,-0.25,0.4625,-47.485
2023-02-06 10:00:00,224.97,1.0,0.2375,0.7,53.430375
2023-02-06 10:15:00,219.92,1.0,0.2375,0.45,52.230999999999995
2023-02-06 10:30:00,194.24,0.0,0.0,0.2,0.0
2023-02-06 10:45:00,140.08,-1.0,-0.25,0.2,-35.02
2023-02-06 11:00:00,219.92,1.0,0.2375,0.4375,52.230999999999995
2023-02-06 11:15:00,214.9,0.750000000000001,0.17812500000000023,0.1875,38.27906250000005
2023-02-06 11:30:00,158.12,-1.0,-0.25,0.0,-39.53
