datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2024-07-29 00:00:00,114.92,1.0,0.2375,1.0,27.293499999999998
2024-07-29 00:15:00,79.9,-1.0,-0.25,0.75,-19.975
2024-07-29 00:30:00,92.03,0.0,0.0,0.9875,0.0
2024-07-29 00:45:00,63.9,-1.0,-0.25,0.9875,-15.975
2024-07-29 01:00:00,104.92,1.0,0.2375,1.225,24.918499999999998
2024-07-29 01:15:00,104.9,1.0,0.2375,0.975,24.91375
2024-07-29 01:30:00,71.97,-1.0,-0.25,0.725,-17.9925
2024-07-29 01:45:00,60.7,-1.0,-0.25,0.9625,-15.175
2024-07-29 02:00:00,99.91,1.0,0.2375,1.2,23.728624999999997
2024-07-29 02:15:00,74.86,-1.0,-0.25,0.95,-18.715
2024-07-29 02:30:00,94.9,0.0,0.0,1.1875,0.0
2024-07-29 02:45:00,65.5,-1.0,-0.25,1.1875,-16.375
2024-07-29 03:00:00,99.91,1.0,0.2375,1.425,23.728624999999997
2024-07-29 03:15:00,86.91,-1.0,-0.25,1.175,-21.7275
2024-07-29 03:30:00,94.9,0.0,0.0,1.4125,0.0
2024-07-29 03:45:00,89.91,-0.473684210526315,-0.11842105263157875,1.4125,-10.647236842105245
2024-07-29 04:00:00,79.48,-1.0,-0.25,1.525,-19.87
2024-07-29 04:15:00,63.9,-1.0,-0.25,1.7625,-15.975
2024-07-29 04:30:00,99.91,0.9,0.21375,2.0,21.355762499999997
2024-07-29 04:45:00,114.95,1.0,0.2375,1.775,27.300625
2024-07-29 05:00:00,25.09,-1.0,-0.25,1.525,-6.2725
2024-07-29 05:15:00,49.9,-1.0,-0.25,1.7625,-12.475
2024-07-29 05:30:00,114.93,0.0,0.0,2.0,0.0
2024-07-29 05:45:00,154.19,1.0,0.2375,2.0,36.620124999999994
2024-07-29 06:00:00,109.97,0.0,0.0,1.75,0.0
2024-07-29 06:15:00,114.98,1.0,0.2375,1.75,27.30775
2024-07-29 06:30:00,136.61,1.0,0.2375,1.5,32.444875
2024-07-29 06:45:00,134.99,1.0,0.2375,1.25,32.060125
2024-07-29 07:00:00,154.94,1.0,0.2375,1.0,36.798249999999996
2024-07-29 07:15:00,134.93,1.0,0.2375,0.75,32.045875
2024-07-29 07:30:00,119.91,1.0,0.2375,0.5,28.478624999999997
2024-07-29 07:45:00,108.46,0.0,0.0,0.25,0.0
2024-07-29 08:00:00,169.91,1.0,0.2375,0.25,40.353624999999994
2024-07-29 08:15:00,106.54,0.0,0.0,0.0,0.0
2024-07-29 08:30:00,70.3,-1.0,-0.25,0.0,-17.575
2024-07-29 08:45:00,31.4,-1.0,-0.25,0.2375,-7.85
2024-07-29 09:00:00,138.31,1.0,0.2375,0.475,32.848625
2024-07-29 09:15:00,80.1,0.9,0.21375,0.225,17.121374999999997
