datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2024-03-18 00:00:00,40.04,-1.0,-0.25,1.0,-10.01
2024-03-18 00:15:00,51.94,-1.0,-0.25,1.2375,-12.985
2024-03-18 00:30:00,63.52,0.450000000000001,0.10687500000000023,1.475,6.7887000000000155
2024-03-18 00:45:00,77.43,1.0,0.2375,1.3625,18.389625000000002
2024-03-18 01:00:00,60.98,0.0,0.0,1.1125,0.0
2024-03-18 01:15:00,51.98,-1.0,-0.25,1.1125,-12.995
2024-03-18 01:30:00,66.91,1.0,0.2375,1.35,15.891124999999999
2024-03-18 01:45:00,42.37,-1.0,-0.25,1.1,-10.5925
2024-03-18 02:00:00,48.97,-1.0,-0.25,1.3375,-12.2425
2024-03-18 02:15:00,42.97,-1.0,-0.25,1.575,-10.7425
2024-03-18 02:30:00,62.66,0.0,0.0,1.8125,0.0
2024-03-18 02:45:00,63.94,1.0,0.2375,1.8125,15.185749999999999
2024-03-18 03:00:00,45.94,-1.0,-0.25,1.5625,-11.485
2024-03-18 03:15:00,65.87,1.0,0.2375,1.8,15.644125
2024-03-18 03:30:00,72.98,1.0,0.2375,1.55,17.33275
2024-03-18 03:45:00,32.6,-1.0,-0.25,1.3,-8.15
2024-03-18 04:00:00,62.22,0.0,0.0,1.5375,0.0
2024-03-18 04:15:00,66.96,1.0,0.2375,1.5375,15.902999999999997
2024-03-18 04:30:00,54.96,-1.0,-0.25,1.2875,-13.74
2024-03-18 04:45:00,42.58,-1.0,-0.25,1.525,-10.645
2024-03-18 05:00:00,33.95,-1.0,-0.25,1.7625,-8.4875
2024-03-18 05:15:00,65.22,0.95,0.225625,2.0,14.7152625
2024-03-18 05:30:00,42.56,-1.0,-0.25,1.7625,-10.64
2024-03-18 05:45:00,112.4,1.0,0.2375,2.0,26.695
2024-03-18 06:00:00,74.97,0.0,0.0,1.75,0.0
2024-03-18 06:15:00,81.9,0.850000000000001,0.20187500000000022,1.75,16.53356250000002
2024-03-18 06:30:00,85.86,1.0,0.2375,1.5375,20.39175
2024-03-18 06:45:00,67.59,-1.0,-0.25,1.2875,-16.8975
2024-03-18 07:00:00,93.96,1.0,0.2375,1.525,22.315499999999997
2024-03-18 07:15:00,102.44,1.0,0.2375,1.275,24.3295
2024-03-18 07:30:00,93.97,1.0,0.2375,1.025,22.317874999999997
2024-03-18 07:45:00,72.72,-1.0,-0.25,0.775,-18.18
2024-03-18 08:00:00,109.96,1.0,0.2375,1.0125,26.115499999999997
2024-03-18 08:15:00,104.9,1.0,0.2375,0.7625,24.91375
2024-03-18 08:30:00,81.95,1.0,0.2375,0.5125,19.463124999999998
2024-03-18 08:45:00,52.29,-1.0,-0.25,0.2625,-13.0725
2024-03-18 09:00:00,96.94,1.0,0.2375,0.5,23.023249999999997
2024-03-18 09:15:00,81.95,1.0,0.2375,0.25,19.463124999999998
2024-03-18 09:30:00,76.05,0.0,0.0,0.0,0.0
2024-03-18 09:45:00,66.9,-1.0,-0.25,0.0,-16.725
2024-03-18 10:00:00,54.09,-1.0,-0.25,0.2375,-13.5225
2024-03-18 10:15:00,78.99,0.0,0.0,0.475,0.0
2024-03-18 10:30:00,78.91,0.0,0.0,0.475,0.0
2024-03-18 10:45:00,82.45,1.0,0.2375,0.475,19.581875
2024-03-18 11:00:00,75.94,0.0,0.0,0.225,0.0
2024-03-18 11:15:00,69.93,-1.0,-0.25,0.225,-17.4825
2024-03-18 11:30:00,67.0,-1.0,-0.25,0.4625,-16.75
2024-03-18 11:45:00,67.2,-1.0,-0.25,0.7,-16.8
2024-03-18 12:00:00,54.95,-1.0,-0.25,0.9375,-13.7375
2024-03-18 12:15:00,51.97,-1.0,-0.25,1.175,-12.9925
2024-03-18 12:30:00,73.99,0.0,0.0,1.4125,0.0
2024-03-18 12:45:00,84.9,1.0,0.2375,1.4125,20.16375
2024-03-18 13:00:00,54.93,-1.0,-0.25,1.1625,-13.7325
2024-03-18 13:15:00,72.96,0.0,0.0,1.4,0.0
2024-03-18 13:30:00,72.92,-0.526315789473683,-0.13157894736842074,1.4,-9.59473684210524
2024-03-18 13:45:00,65.7,-1.0,-0.25,1.525,-16.425
2024-03-18 14:00:00,31.57,-1.0,-0.25,1.7625,-7.8925
2024-03-18 14:15:00,78.94,0.0,0.0,2.0,0.0
2024-03-18 14:30:00,78.98,0.0,0.0,2.0,0.0
2024-03-18 14:45:00,81.99,1.0,0.2375,2.0,19.472624999999997
2024-03-18 15:00:00,82.44,1.0,0.2375,1.75,19.5795
2024-03-18 15:15:00,72.96,-0.105263157894736,-0.026315789473684,1.5,-1.9199999999999846
2024-03-18 15:30:00,64.05,-1.0,-0.25,1.525,-16.0125
2024-03-18 15:45:00,71.21,-1.0,-0.25,1.7625,-17.8025
2024-03-18 16:00:00,73.09,0.0,0.0,2.0,0.0
2024-03-18 16:15:00,89.93,0.9,0.21375,2.0,19.2225375
2024-03-18 16:30:00,97.4,1.0,0.2375,1.775,23.1325
2024-03-18 16:45:00,55.08,-1.0,-0.25,1.525,-13.77
2024-03-18 17:00:00,66.93,-1.0,-0.25,1.7625,-16.7325
2024-03-18 17:15:00,83.15,0.0,0.0,2.0,0.0
2024-03-18 17:30:00,99.93,0.0,0.0,2.0,0.0
2024-03-18 17:45:00,114.91,1.0,0.2375,2.0,27.291124999999997
2024-03-18 18:00:00,104.95,0.0,0.0,1.75,0.0
2024-03-18 18:15:00,127.4,1.0,0.2375,1.75,30.2575
2024-03-18 18:30:00,111.95,0.0,0.0,1.5,0.0
2024-03-18 18:45:00,118.83,1.0,0.2375,1.5,28.222125
2024-03-18 19:00:00,134.94,1.0,0.2375,1.25,32.048249999999996
2024-03-18 19:15:00,113.26,1.0,0.2375,1.0,26.89925
2024-03-18 19:30:00,120.99,1.0,0.2375,0.75,28.735124999999996
2024-03-18 19:45:00,122.45,1.0,0.2375,0.5,29.081875
2024-03-18 20:00:00,115.0,1.0,0.2375,0.25,27.3125
2024-03-18 20:15:00,102.95,0.0,0.0,0.0,0.0
2024-03-18 20:30:00,94.93,0.0,0.0,0.0,0.0
2024-03-18 20:45:00,84.96,0.0,0.0,0.0,0.0
2024-03-18 21:00:00,76.72,-1.0,-0.25,0.0,-19.18
2024-03-18 21:15:00,89.14,0.95,0.225625,0.2375,20.1122125
2024-03-18 21:30:00,87.42,0.0,0.0,0.0,0.0
2024-03-18 21:45:00,77.46,0.0,0.0,0.0,0.0
2024-03-18 22:00:00,82.24,0.0,0.0,0.0,0.0
