datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2024-03-04 00:00:00,77.3,1.0,0.2375,1.0,18.358749999999997
2024-03-04 00:15:00,69.1,1.0,0.2375,0.75,16.41125
2024-03-04 00:30:00,60.7,-0.421052631578947,-0.10526315789473675,0.5,-6.389473684210521
2024-03-04 00:45:00,53.3,-1.0,-0.25,0.6,-13.325
2024-03-04 01:00:00,70.5,1.0,0.2375,0.8375,16.74375
2024-03-04 01:15:00,63.7,0.0,0.0,0.5875,0.0
2024-03-04 01:30:00,61.94,0.0,0.0,0.5875,0.0
2024-03-04 01:45:00,56.15,-1.0,-0.25,0.5875,-14.0375
2024-03-04 02:00:00,64.3,0.0,0.0,0.825,0.0
2024-03-04 02:15:00,59.91,-1.0,-0.25,0.825,-14.9775
2024-03-04 02:30:00,60.18,-1.0,-0.25,1.0625,-15.045
2024-03-04 02:45:00,61.92,0.0,0.0,1.3,0.0
2024-03-04 03:00:00,53.8,-1.0,-0.25,1.3,-13.45
2024-03-04 03:15:00,58.4,-1.0,-0.25,1.5375,-14.6
2024-03-04 03:30:00,63.99,0.0,0.0,1.775,0.0
2024-03-04 03:45:00,71.93,1.0,0.2375,1.775,17.083375
2024-03-04 04:00:00,49.9,-1.0,-0.25,1.525,-12.475
2024-03-04 04:15:00,56.7,-1.0,-0.25,1.7625,-14.175
2024-03-04 04:30:00,68.39,0.9,0.21375,2.0,14.6183625
2024-03-04 04:45:00,80.9,1.0,0.2375,1.775,19.21375
2024-03-04 05:00:00,29.81,-1.0,-0.25,1.525,-7.4525
2024-03-04 05:15:00,41.97,-1.0,-0.25,1.7625,-10.4925
2024-03-04 05:30:00,79.92,0.9,0.21375,2.0,17.0829
2024-03-04 05:45:00,122.43,1.0,0.2375,1.775,29.077125
2024-03-04 06:00:00,45.98,-1.0,-0.25,1.525,-11.495
2024-03-04 06:15:00,65.92,-1.0,-0.25,1.7625,-16.48
2024-03-04 06:30:00,91.93,1.0,0.2375,2.0,21.833375
2024-03-04 06:45:00,104.67,1.0,0.2375,1.75,24.859125
2024-03-04 07:00:00,77.4,-1.0,-0.25,1.5,-19.35
2024-03-04 07:15:00,87.18,0.0,0.0,1.7375,0.0
2024-03-04 07:30:00,95.6,1.0,0.2375,1.7375,22.705
2024-03-04 07:45:00,109.29,1.0,0.2375,1.4875,25.956375
2024-03-04 08:00:00,111.91,1.0,0.2375,1.2375,26.578625
2024-03-04 08:15:00,109.84,1.0,0.2375,0.9875,26.087
2024-03-04 08:30:00,92.2,1.0,0.2375,0.7375,21.8975
2024-03-04 08:45:00,84.6,0.0,0.0,0.4875,0.0
2024-03-04 09:00:00,113.6,1.0,0.2375,0.4875,26.979999999999997
2024-03-04 09:15:00,89.3,0.95,0.225625,0.2375,20.1483125
2024-03-04 09:30:00,77.8,-0.0526315789473685,-0.013157894736842125,0.0,-1.0236842105263173
2024-03-04 09:45:00,62.81,-1.0,-0.25,0.0125,-15.7025
2024-03-04 10:00:00,96.2,1.0,0.2375,0.25,22.8475
2024-03-04 10:15:00,77.4,0.0,0.0,0.0,0.0
2024-03-04 10:30:00,70.2,-0.0526315789473685,-0.013157894736842125,0.0,-0.9236842105263172
2024-03-04 10:45:00,56.93,-1.0,-0.25,0.0125,-14.2325
