datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2024-09-16 00:00:00,97.8,1.0,0.2375,1.0,23.2275
2024-09-16 00:15:00,82.55,0.0,0.0,0.75,0.0
2024-09-16 00:30:00,76.2,-1.0,-0.25,0.75,-19.05
2024-09-16 00:45:00,71.6,-1.0,-0.25,0.9875,-17.9
2024-09-16 01:00:00,91.0,1.0,0.2375,1.225,21.6125
2024-09-16 01:15:00,78.71,0.0,0.0,0.975,0.0
2024-09-16 01:30:00,76.6,-1.0,-0.25,0.975,-19.15
2024-09-16 01:45:00,74.8,-1.0,-0.25,1.2125,-18.7
2024-09-16 02:00:00,88.59,1.0,0.2375,1.45,21.040125
2024-09-16 02:15:00,76.5,-1.0,-0.25,1.2,-19.125
2024-09-16 02:30:00,77.1,-0.473684210526314,-0.1184210526315785,1.4375,-9.130263157894701
2024-09-16 02:45:00,87.5,1.0,0.2375,1.55,20.78125
2024-09-16 03:00:00,76.4,-1.0,-0.25,1.3,-19.1
2024-09-16 03:15:00,76.4,-1.0,-0.25,1.5375,-19.1
2024-09-16 03:30:00,80.3,0.0,0.0,1.775,0.0
2024-09-16 03:45:00,92.7,1.0,0.2375,1.775,22.01625
2024-09-16 04:00:00,40.0,-1.0,-0.25,1.525,-10.0
2024-09-16 04:15:00,60.02,-1.0,-0.25,1.7625,-15.005
2024-09-16 04:30:00,92.7,0.0,0.0,2.0,0.0
2024-09-16 04:45:00,147.44,1.0,0.2375,2.0,35.016999999999996
2024-09-16 05:00:00,82.6,-1.0,-0.25,1.75,-20.65
2024-09-16 05:15:00,107.2,-0.0526315789473681,-0.013157894736842025,1.9875,-1.4105263157894652
2024-09-16 05:30:00,123.0,0.0,0.0,2.0,0.0
2024-09-16 05:45:00,152.0,1.0,0.2375,2.0,36.1
2024-09-16 06:00:00,129.0,0.0,0.0,1.75,0.0
2024-09-16 06:15:00,142.6,1.0,0.2375,1.75,33.8675
2024-09-16 06:30:00,149.3,1.0,0.2375,1.5,35.45875
2024-09-16 06:45:00,170.81,1.0,0.2375,1.25,40.567375
2024-09-16 07:00:00,159.4,1.0,0.2375,1.0,37.8575
2024-09-16 07:15:00,136.0,0.0,0.0,0.75,0.0
2024-09-16 07:30:00,169.9,1.0,0.2375,0.75,40.35125
2024-09-16 07:45:00,137.88,1.0,0.2375,0.5,32.7465
2024-09-16 08:00:00,165.67,1.0,0.2375,0.25,39.346624999999996
2024-09-16 08:15:00,133.7,0.0,0.0,0.0,0.0
2024-09-16 08:30:00,123.9,0.0,0.0,0.0,0.0
2024-09-16 08:45:00,114.1,-1.0,-0.25,0.0,-28.525
2024-09-16 09:00:00,136.1,0.95,0.225625,0.2375,30.707562499999998
2024-09-16 09:15:00,120.76,0.0,0.0,0.0,0.0
2024-09-16 09:30:00,104.4,-0.0526315789473685,-0.013157894736842125,0.0,-1.373684210526318
2024-09-16 09:45:00,94.9,-1.0,-0.25,0.0125,-23.725
2024-09-16 10:00:00,116.28,1.0,0.2375,0.25,27.6165
2024-09-16 10:15:00,99.6,0.0,0.0,0.0,0.0
2024-09-16 10:30:00,91.8,0.0,0.0,0.0,0.0
2024-09-16 10:45:00,81.5,-1.0,-0.25,0.0,-20.375
2024-09-16 11:00:00,101.5,0.95,0.225625,0.2375,22.900937499999998
2024-09-16 11:15:00,90.3,-1.0,-0.25,0.0,-22.575
2024-09-16 11:30:00,93.2,0.0,0.0,0.2375,0.0
2024-09-16 11:45:00,87.3,-1.0,-0.25,0.2375,-21.825
2024-09-16 12:00:00,97.75,0.0,0.0,0.475,0.0
2024-09-16 12:15:00,99.1,0.0,0.0,0.475,0.0
2024-09-16 12:30:00,87.6,-1.0,-0.25,0.475,-21.9
2024-09-16 12:45:00,83.5,-1.0,-0.25,0.7125,-20.875
2024-09-16 13:00:00,92.35,0.0,0.0,0.95,0.0
2024-09-16 13:15:00,91.5,-0.421052631578947,-0.10526315789473675,0.95,-9.631578947368412
2024-09-16 13:30:00,89.1,-1.0,-0.25,1.05,-22.275
2024-09-16 13:45:00,94.9,0.0,0.0,1.2875,0.0
2024-09-16 14:00:00,84.87,-1.0,-0.25,1.2875,-21.2175
2024-09-16 14:15:00,90.9,-1.0,-0.25,1.525,-22.725
2024-09-16 14:30:00,96.0,0.0,0.0,1.7625,0.0
2024-09-16 14:45:00,100.9,0.0,0.0,1.7625,0.0
2024-09-16 15:00:00,91.3,-1.0,-0.25,1.7625,-22.825
2024-09-16 15:15:00,99.58,0.0,0.0,2.0,0.0
2024-09-16 15:30:00,95.09,0.0,0.0,2.0,0.0
2024-09-16 15:45:00,110.1,0.950000000000001,0.22562500000000021,2.0,24.841312500000022
2024-09-16 16:00:00,82.59,-1.0,-0.25,1.7625,-20.6475
2024-09-16 16:15:00,108.29,0.0,0.0,2.0,0.0
2024-09-16 16:30:00,123.4,0.0,0.0,2.0,0.0
2024-09-16 16:45:00,138.8,1.0,0.2375,2.0,32.965
2024-09-16 17:00:00,110.02,-1.0,-0.25,1.75,-27.505
2024-09-16 17:15:00,122.52,0.0,0.0,1.9875,0.0
2024-09-16 17:30:00,124.31,0.95,0.225625,1.9875,28.04744375
2024-09-16 17:45:00,145.04,1.0,0.2375,1.75,34.446999999999996
2024-09-16 18:00:00,167.8,1.0,0.2375,1.5,39.8525
2024-09-16 18:15:00,139.42,1.0,0.2375,1.25,33.112249999999996
2024-09-16 18:30:00,135.09,1.0,0.2375,1.0,32.083875
2024-09-16 18:45:00,130.09,1.0,0.2375,0.75,30.896375
2024-09-16 19:00:00,197.43,1.0,0.2375,0.5,46.889625
2024-09-16 19:15:00,137.54,1.0,0.2375,0.25,32.665749999999996
2024-09-16 19:30:00,105.07,-1.0,-0.25,0.0,-26.2675
2024-09-16 19:45:00,100.15,-1.0,-0.25,0.2375,-25.0375
2024-09-16 20:00:00,135.06,1.0,0.2375,0.475,32.07675
2024-09-16 20:15:00,122.54,0.9,0.21375,0.225,26.192925000000002
2024-09-16 20:30:00,107.51,-0.0526315789473685,-0.013157894736842125,0.0,-1.414605263157897
2024-09-16 20:45:00,81.69,-1.0,-0.25,0.0125,-20.4225
2024-09-16 21:00:00,135.83,1.0,0.2375,0.25,32.259625
2024-09-16 21:15:00,92.59,0.0,0.0,0.0,0.0
2024-09-16 21:30:00,80.07,-1.0,-0.25,0.0,-20.0175
2024-09-16 21:45:00,65.04,-1.0,-0.25,0.2375,-16.26
2024-09-16 22:00:00,105.6,1.0,0.2375,0.475,25.08
2024-09-16 22:15:00,91.9,0.8,0.19,0.225,17.461000000000002
