datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2024-12-02 00:00:00,95.4,1.0,0.2375,1.0,22.6575
2024-12-02 00:15:00,91.69,1.0,0.2375,0.75,21.776374999999998
2024-12-02 00:30:00,78.3,0.0,0.0,0.5,0.0
2024-12-02 00:45:00,71.3,-1.0,-0.25,0.5,-17.825
2024-12-02 01:00:00,93.89,1.0,0.2375,0.7375,22.298875
2024-12-02 01:15:00,76.8,0.0,0.0,0.4875,0.0
2024-12-02 01:30:00,73.7,0.0,0.0,0.4875,0.0
2024-12-02 01:45:00,68.7,-1.0,-0.25,0.4875,-17.175
2024-12-02 02:00:00,82.99,1.0,0.2375,0.725,19.710124999999998
2024-12-02 02:15:00,71.5,-0.421052631578947,-0.10526315789473675,0.475,-7.526315789473678
2024-12-02 02:30:00,70.8,-1.0,-0.25,0.575,-17.7
2024-12-02 02:45:00,70.7,-1.0,-0.25,0.8125,-17.675
2024-12-02 03:00:00,62.74,-1.0,-0.25,1.05,-15.685
2024-12-02 03:15:00,68.6,-1.0,-0.25,1.2875,-17.15
2024-12-02 03:30:00,72.2,0.0,0.0,1.525,0.0
2024-12-02 03:45:00,74.08,0.0,0.0,1.525,0.0
2024-12-02 04:00:00,63.6,-1.0,-0.25,1.525,-15.9
2024-12-02 04:15:00,68.6,-1.0,-0.25,1.7625,-17.15
2024-12-02 04:30:00,79.2,0.0,0.0,2.0,0.0
2024-12-02 04:45:00,83.78,1.0,0.2375,2.0,19.89775
2024-12-02 05:00:00,63.4,-1.0,-0.25,1.75,-15.85
2024-12-02 05:15:00,75.5,-0.0526315789473681,-0.013157894736842025,1.9875,-0.9934210526315729
2024-12-02 05:30:00,78.23,0.0,0.0,2.0,0.0
2024-12-02 05:45:00,104.1,0.95,0.225625,2.0,23.4875625
2024-12-02 06:00:00,35.05,-1.0,-0.25,1.7625,-8.7625
2024-12-02 06:15:00,97.8,0.0,0.0,2.0,0.0
2024-12-02 06:30:00,119.4,-1.55431223447522e-15,-3.88578058618805e-16,2.0,-4.6396220199085315e-14
2024-12-02 06:45:00,138.0,1.0,0.2375,2.0,32.775
2024-12-02 07:00:00,110.0,-0.0526315789473679,-0.013157894736841974,1.75,-1.4473684210526172
2024-12-02 07:15:00,102.08,-1.0,-0.25,1.7625,-25.52
2024-12-02 07:30:00,110.06,0.0,0.0,2.0,0.0
2024-12-02 07:45:00,127.51,1.0,0.2375,2.0,30.283625
2024-12-02 08:00:00,129.0,1.0,0.2375,1.75,30.6375
2024-12-02 08:15:00,110.1,-1.0,-0.25,1.5,-27.525
2024-12-02 08:30:00,138.9,1.0,0.2375,1.7375,32.98875
2024-12-02 08:45:00,134.1,1.0,0.2375,1.4875,31.848749999999995
2024-12-02 09:00:00,136.1,1.0,0.2375,1.2375,32.32375
2024-12-02 09:15:00,128.9,1.0,0.2375,0.9875,30.61375
2024-12-02 09:30:00,124.8,1.0,0.2375,0.7375,29.639999999999997
2024-12-02 09:45:00,92.22,-1.0,-0.25,0.4875,-23.055
2024-12-02 10:00:00,129.4,1.0,0.2375,0.725,30.732499999999998
2024-12-02 10:15:00,123.9,0.449999999999999,0.10687499999999976,0.475,13.241812499999972
2024-12-02 10:30:00,105.34,-1.0,-0.25,0.3625,-26.335
2024-12-02 10:45:00,87.58,-1.0,-0.25,0.6,-21.895
2024-12-02 11:00:00,124.0,1.0,0.2375,0.8375,29.45
2024-12-02 11:15:00,121.6,0.0,0.0,0.5875,0.0
2024-12-02 11:30:00,102.81,-1.0,-0.25,0.5875,-25.7025
2024-12-02 11:45:00,95.1,-1.0,-0.25,0.825,-23.775
2024-12-02 12:00:00,120.26,0.0,0.0,1.0625,0.0
2024-12-02 12:15:00,121.1,0.0,0.0,1.0625,0.0
2024-12-02 12:30:00,102.55,-1.0,-0.25,1.0625,-25.6375
2024-12-02 12:45:00,100.1,-1.0,-0.25,1.3,-25.025
2024-12-02 13:00:00,129.7,1.0,0.2375,1.5375,30.803749999999997
2024-12-02 13:15:00,111.01,-1.0,-0.25,1.2875,-27.7525
2024-12-02 13:30:00,100.1,-1.0,-0.25,1.525,-25.025
2024-12-02 13:45:00,115.09,0.0,0.0,1.7625,0.0
2024-12-02 14:00:00,96.31,-1.0,-0.25,1.7625,-24.0775
2024-12-02 14:15:00,129.1,1.0,0.2375,2.0,30.661249999999995
