datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2023-08-07 00:00:00,55.05,1.0,0.2375,1.0,13.074374999999998
2023-08-07 00:15:00,57.4,1.0,0.2375,0.75,13.632499999999999
2023-08-07 00:30:00,43.9,0.95,0.225625,0.5,9.904937499999999
2023-08-07 00:45:00,4.45,-1.0,-0.25,0.2625,-1.1125
2023-08-07 01:00:00,45.02,1.0,0.2375,0.5,10.69225
2023-08-07 01:15:00,46.4,1.0,0.2375,0.25,11.02
2023-08-07 01:30:00,29.5,-0.0526315789473685,-0.013157894736842125,0.0,-0.3881578947368427
2023-08-07 01:45:00,3.34,-1.0,-0.25,0.0125,-0.835
2023-08-07 02:00:00,36.5,1.0,0.2375,0.25,8.66875
2023-08-07 02:15:00,31.6,0.0,0.0,0.0,0.0
2023-08-07 02:30:00,19.4,-1.0,-0.25,0.0,-4.85
2023-08-07 02:45:00,6.9,-1.0,-0.25,0.2375,-1.725
2023-08-07 03:00:00,22.22,-0.473684210526315,-0.11842105263157875,0.475,-2.6313157894736796
2023-08-07 03:15:00,5.09,-1.0,-0.25,0.5875,-1.2725
2023-08-07 03:30:00,0.09,-1.0,-0.25,0.825,-0.0225
2023-08-07 03:45:00,4.6,-1.0,-0.25,1.0625,-1.15
2023-08-07 04:00:00,-4.93,-1.0,-0.25,1.3,1.2325
2023-08-07 04:15:00,-4.92,-1.0,-0.25,1.5375,1.23
2023-08-07 04:30:00,23.2,0.0,0.0,1.775,0.0
2023-08-07 04:45:00,31.3,1.0,0.2375,1.775,7.43375
2023-08-07 05:00:00,-19.97,-1.0,-0.25,1.525,4.9925
2023-08-07 05:15:00,-9.93,-1.0,-0.25,1.7625,2.4825
2023-08-07 05:30:00,34.9,0.0,0.0,2.0,0.0
2023-08-07 05:45:00,94.99,1.0,0.2375,2.0,22.560125
2023-08-07 06:00:00,-1.64,-1.0,-0.25,1.75,0.41
2023-08-07 06:15:00,45.3,0.0,0.0,1.9875,0.0
2023-08-07 06:30:00,70.4,1.0,0.2375,1.9875,16.72
2023-08-07 06:45:00,84.2,1.0,0.2375,1.7375,19.9975
2023-08-07 07:00:00,40.07,-1.0,-0.25,1.4875,-10.0175
2023-08-07 07:15:00,64.6,1.0,0.2375,1.725,15.342499999999998
2023-08-07 07:30:00,70.0,1.0,0.2375,1.475,16.625
2023-08-07 07:45:00,76.07,1.0,0.2375,1.225,18.066625
2023-08-07 08:00:00,84.2,1.0,0.2375,0.975,19.9975
2023-08-07 08:15:00,68.0,1.0,0.2375,0.725,16.15
2023-08-07 08:30:00,50.5,1.0,0.2375,0.475,11.993749999999999
2023-08-07 08:45:00,28.7,-1.0,-0.25,0.225,-7.175
2023-08-07 09:00:00,50.07,0.850000000000001,0.20187500000000022,0.4625,10.10788125000001
2023-08-07 09:15:00,51.3,1.0,0.2375,0.25,12.183749999999998
2023-08-07 09:30:00,37.1,-1.0,-0.25,0.0,-9.275
2023-08-07 09:45:00,41.53,-0.0526315789473685,-0.013157894736842125,0.2375,-0.5464473684210535
2023-08-07 10:00:00,55.97,1.0,0.2375,0.25,13.292874999999999
2023-08-07 10:15:00,43.2,0.0,0.0,0.0,0.0
