datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2024-04-22 00:00:00,102.43,1.0,0.2375,1.0,24.327125
2024-04-22 00:15:00,74.7,-1.0,-0.25,0.75,-18.675
2024-04-22 00:30:00,69.9,-1.0,-0.25,0.9875,-17.475
2024-04-22 00:45:00,63.95,-1.0,-0.25,1.225,-15.9875
2024-04-22 01:00:00,78.95,0.0,0.0,1.4625,0.0
2024-04-22 01:15:00,74.88,-0.263157894736842,-0.0657894736842105,1.4625,-4.926315789473682
2024-04-22 01:30:00,78.91,0.0,0.0,1.525,0.0
2024-04-22 01:45:00,78.95,0.0,0.0,1.525,0.0
2024-04-22 02:00:00,75.91,0.0,0.0,1.525,0.0
2024-04-22 02:15:00,75.95,0.0,0.0,1.525,0.0
2024-04-22 02:30:00,81.52,0.0,0.0,1.525,0.0
2024-04-22 02:45:00,82.1,0.0,0.0,1.525,0.0
2024-04-22 03:00:00,66.9,-1.0,-0.25,1.525,-16.725
2024-04-22 03:15:00,71.31,-1.0,-0.25,1.7625,-17.8275
2024-04-22 03:30:00,87.96,0.9,0.21375,2.0,18.80145
2024-04-22 03:45:00,99.92,1.0,0.2375,1.775,23.730999999999998
2024-04-22 04:00:00,49.6,-1.0,-0.25,1.525,-12.4
2024-04-22 04:15:00,69.12,-1.0,-0.25,1.7625,-17.28
2024-04-22 04:30:00,102.0,0.0,0.0,2.0,0.0
2024-04-22 04:45:00,142.42,1.0,0.2375,2.0,33.824749999999995
2024-04-22 05:00:00,93.97,-1.0,-0.25,1.75,-23.4925
2024-04-22 05:15:00,110.11,-0.0526315789473681,-0.013157894736842025,1.9875,-1.4488157894736753
2024-04-22 05:30:00,129.93,0.95,0.225625,2.0,29.31545625
2024-04-22 05:45:00,149.9,1.0,0.2375,1.7625,35.60125
2024-04-22 06:00:00,157.45,1.0,0.2375,1.5125,37.394375
2024-04-22 06:15:00,150.93,1.0,0.2375,1.2625,35.845875
2024-04-22 06:30:00,225.37,1.0,0.2375,1.0125,53.525375
2024-04-22 06:45:00,144.97,1.0,0.2375,0.7625,34.430375
2024-04-22 07:00:00,158.3,1.0,0.2375,0.5125,37.59625
2024-04-22 07:15:00,137.41,1.0,0.2375,0.2625,32.634875
2024-04-22 07:30:00,119.91,0.0,0.0,0.0125,0.0
2024-04-22 07:45:00,93.12,-1.0,-0.25,0.0125,-23.28
2024-04-22 08:00:00,129.94,1.0,0.2375,0.25,30.86075
2024-04-22 08:15:00,93.95,0.0,0.0,0.0,0.0
2024-04-22 08:30:00,72.93,-1.0,-0.25,0.0,-18.2325
2024-04-22 08:45:00,42.89,-1.0,-0.25,0.2375,-10.7225
2024-04-22 09:00:00,117.42,1.0,0.2375,0.475,27.887249999999998
2024-04-22 09:15:00,85.9,0.9,0.21375,0.225,18.361125
2024-04-22 09:30:00,64.6,-1.0,-0.25,0.0,-16.15
2024-04-22 09:45:00,42.87,-1.0,-0.25,0.2375,-10.7175
2024-04-22 10:00:00,101.08,1.0,0.2375,0.475,24.0065
2024-04-22 10:15:00,80.0,0.9,0.21375,0.225,17.1
2024-04-22 10:30:00,67.2,-1.0,-0.25,0.0,-16.8
2024-04-22 10:45:00,42.92,-1.0,-0.25,0.2375,-10.73
2024-04-22 11:00:00,91.2,1.0,0.2375,0.475,21.66
2024-04-22 11:15:00,71.3,0.0,0.0,0.225,0.0
2024-04-22 11:30:00,61.0,-1.0,-0.25,0.225,-15.25
2024-04-22 11:45:00,47.1,-1.0,-0.25,0.4625,-11.775
2024-04-22 12:00:00,77.94,1.0,0.2375,0.7,18.510749999999998
2024-04-22 12:15:00,71.3,0.0,0.0,0.45,0.0
2024-04-22 12:30:00,66.0,-1.0,-0.25,0.45,-16.5
