datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2024-11-04 00:00:00,111.4,1.0,0.2375,1.0,26.4575
2024-11-04 00:15:00,96.44,0.0,0.0,0.75,0.0
2024-11-04 00:30:00,99.0,0.0,0.0,0.75,0.0
2024-11-04 00:45:00,84.2,-1.0,-0.25,0.75,-21.05
2024-11-04 01:00:00,102.9,1.0,0.2375,0.9875,24.43875
2024-11-04 01:15:00,98.9,0.0,0.0,0.7375,0.0
2024-11-04 01:30:00,91.7,0.0,0.0,0.7375,0.0
2024-11-04 01:45:00,86.2,-1.0,-0.25,0.7375,-21.55
2024-11-04 02:00:00,99.1,0.0,0.0,0.975,0.0
2024-11-04 02:15:00,92.54,0.0,0.0,0.975,0.0
2024-11-04 02:30:00,86.6,-1.0,-0.25,0.975,-21.65
2024-11-04 02:45:00,92.74,0.0,0.0,1.2125,0.0
2024-11-04 03:00:00,94.64,0.0,0.0,1.2125,0.0
2024-11-04 03:15:00,86.5,-1.0,-0.25,1.2125,-21.625
2024-11-04 03:30:00,89.0,-1.0,-0.25,1.45,-22.25
2024-11-04 03:45:00,100.9,1.0,0.2375,1.6875,23.96375
2024-11-04 04:00:00,84.4,-1.0,-0.25,1.4375,-21.1
2024-11-04 04:15:00,84.5,-1.0,-0.25,1.675,-21.125
2024-11-04 04:30:00,100.1,0.550000000000001,0.13062500000000024,1.9125,13.075562500000023
2024-11-04 04:45:00,125.87,1.0,0.2375,1.775,29.894125
2024-11-04 05:00:00,50.03,-1.0,-0.25,1.525,-12.5075
2024-11-04 05:15:00,70.05,-1.0,-0.25,1.7625,-17.5125
2024-11-04 05:30:00,111.1,0.0,0.0,2.0,0.0
2024-11-04 05:45:00,182.92,1.0,0.2375,2.0,43.44349999999999
2024-11-04 06:00:00,95.6,-1.0,-0.25,1.75,-23.9
2024-11-04 06:15:00,118.6,-0.0526315789473681,-0.013157894736842025,1.9875,-1.560526315789464
2024-11-04 06:30:00,139.5,0.0,0.0,2.0,0.0
2024-11-04 06:45:00,160.42,1.0,0.2375,2.0,38.09974999999999
2024-11-04 07:00:00,139.7,0.0,0.0,1.75,0.0
2024-11-04 07:15:00,145.4,1.0,0.2375,1.75,34.5325
2024-11-04 07:30:00,174.92,1.0,0.2375,1.5,41.543499999999995
2024-11-04 07:45:00,184.91,1.0,0.2375,1.25,43.916124999999994
2024-11-04 08:00:00,158.7,1.0,0.2375,1.0,37.69125
2024-11-04 08:15:00,148.6,1.0,0.2375,0.75,35.2925
2024-11-04 08:30:00,144.93,1.0,0.2375,0.5,34.420875
2024-11-04 08:45:00,159.91,1.0,0.2375,0.25,37.978625
2024-11-04 09:00:00,139.0,0.0,0.0,0.0,0.0
2024-11-04 09:15:00,121.6,0.0,0.0,0.0,0.0
