datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2023-10-30 00:00:00,52.8,1.0,0.2375,1.0,12.54
2023-10-30 00:15:00,66.2,1.0,0.2375,0.75,15.7225
2023-10-30 00:30:00,54.4,1.0,0.2375,0.5,12.92
2023-10-30 00:45:00,43.21,-1.0,-0.25,0.25,-10.8025
2023-10-30 01:00:00,45.5,-1.0,-0.25,0.4875,-11.375
2023-10-30 01:15:00,45.5,-0.421052631578947,-0.10526315789473675,0.725,-4.789473684210522
2023-10-30 01:30:00,42.6,-1.0,-0.25,0.825,-10.65
2023-10-30 01:45:00,40.6,-1.0,-0.25,1.0625,-10.15
2023-10-30 02:00:00,25.8,-1.0,-0.25,1.3,-6.45
2023-10-30 02:15:00,40.6,-1.0,-0.25,1.5375,-10.15
2023-10-30 02:30:00,47.6,0.0,0.0,1.775,0.0
2023-10-30 02:45:00,60.93,1.0,0.2375,1.775,14.470875
2023-10-30 03:00:00,23.1,-1.0,-0.25,1.525,-5.775
2023-10-30 03:15:00,42.6,-1.0,-0.25,1.7625,-10.65
2023-10-30 03:30:00,51.8,0.9,0.21375,2.0,11.072249999999999
2023-10-30 03:45:00,62.1,1.0,0.2375,1.775,14.74875
2023-10-30 04:00:00,18.1,-1.0,-0.25,1.525,-4.525
2023-10-30 04:15:00,34.7,-1.0,-0.25,1.7625,-8.675
2023-10-30 04:30:00,50.5,0.0,0.0,2.0,0.0
2023-10-30 04:45:00,79.1,1.0,0.2375,2.0,18.78625
2023-10-30 05:00:00,-4.92,-1.0,-0.25,1.75,1.23
2023-10-30 05:15:00,51.1,-0.0526315789473681,-0.013157894736842025,1.9875,-0.6723684210526275
2023-10-30 05:30:00,94.91,0.0,0.0,2.0,0.0
2023-10-30 05:45:00,151.12,1.0,0.2375,2.0,35.891
2023-10-30 06:00:00,34.7,-1.0,-0.25,1.75,-8.675
2023-10-30 06:15:00,90.3,-0.0526315789473681,-0.013157894736842025,1.9875,-1.1881578947368348
2023-10-30 06:30:00,129.9,1.0,0.2375,2.0,30.85125
2023-10-30 06:45:00,154.93,1.0,0.2375,1.75,36.795875
2023-10-30 07:00:00,89.7,-1.0,-0.25,1.5,-22.425
