datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2023-10-16 00:00:00,124.91,1.0,0.2375,1.0,29.666124999999997
2023-10-16 00:15:00,74.31,-0.368421052631578,-0.0921052631578945,0.75,-6.844342105263141
2023-10-16 00:30:00,65.08,-1.0,-0.25,0.8375,-16.27
2023-10-16 00:45:00,65.06,-1.0,-0.25,1.075,-16.265
2023-10-16 01:00:00,98.65,1.0,0.2375,1.3125,23.429375
2023-10-16 01:15:00,70.3,-1.0,-0.25,1.0625,-17.575
2023-10-16 01:30:00,72.3,-1.0,-0.25,1.3,-18.075
2023-10-16 01:45:00,79.8,0.0,0.0,1.5375,0.0
2023-10-16 02:00:00,76.8,0.0,0.0,1.5375,0.0
2023-10-16 02:15:00,72.4,-1.0,-0.25,1.5375,-18.1
2023-10-16 02:30:00,77.8,0.0,0.0,1.775,0.0
2023-10-16 02:45:00,85.5,1.0,0.2375,1.775,20.30625
2023-10-16 03:00:00,71.6,-1.0,-0.25,1.525,-17.9
2023-10-16 03:15:00,66.61,-1.0,-0.25,1.7625,-16.6525
2023-10-16 03:30:00,83.0,0.899999999999999,0.21374999999999975,2.0,17.74124999999998
2023-10-16 03:45:00,95.0,1.0,0.2375,1.775,22.5625
2023-10-16 04:00:00,52.89,-1.0,-0.25,1.525,-13.2225
2023-10-16 04:15:00,61.2,-1.0,-0.25,1.7625,-15.3
2023-10-16 04:30:00,88.2,0.9,0.21375,2.0,18.85275
2023-10-16 04:45:00,139.91,1.0,0.2375,1.775,33.228625
2023-10-16 05:00:00,30.1,-1.0,-0.25,1.525,-7.525
2023-10-16 05:15:00,72.8,-1.0,-0.25,1.7625,-18.2
2023-10-16 05:30:00,139.92,0.0,0.0,2.0,0.0
2023-10-16 05:45:00,244.9,1.0,0.2375,2.0,58.16375
2023-10-16 06:00:00,94.9,-1.0,-0.25,1.75,-23.725
2023-10-16 06:15:00,129.92,-0.0526315789473681,-0.013157894736842025,1.9875,-1.7094736842105156
2023-10-16 06:30:00,164.94,1.0,0.2375,2.0,39.173249999999996
2023-10-16 06:45:00,189.95,1.0,0.2375,1.75,45.113125
2023-10-16 07:00:00,129.95,-1.0,-0.25,1.5,-32.4875
2023-10-16 07:15:00,159.2,0.0,0.0,1.7375,0.0
2023-10-16 07:30:00,180.2,1.0,0.2375,1.7375,42.79749999999999
2023-10-16 07:45:00,209.95,1.0,0.2375,1.4875,49.863125
2023-10-16 08:00:00,178.4,1.0,0.2375,1.2375,42.37
2023-10-16 08:15:00,175.6,1.0,0.2375,0.9875,41.705
2023-10-16 08:30:00,164.93,0.9,0.21375,0.7375,35.2537875
2023-10-16 08:45:00,154.93,0.0,0.0,0.5125,0.0
2023-10-16 09:00:00,199.92,1.0,0.2375,0.5125,47.480999999999995
2023-10-16 09:15:00,169.91,1.0,0.2375,0.2625,40.353624999999994
2023-10-16 09:30:00,149.97,0.0,0.0,0.0125,0.0
2023-10-16 09:45:00,134.97,-1.0,-0.25,0.0125,-33.7425
2023-10-16 10:00:00,169.93,1.0,0.2375,0.25,40.358375
2023-10-16 10:15:00,149.91,0.0,0.0,0.0,0.0
2023-10-16 10:30:00,139.34,0.0,0.0,0.0,0.0
2023-10-16 10:45:00,122.2,-1.0,-0.25,0.0,-30.55
2023-10-16 11:00:00,141.0,0.95,0.225625,0.2375,31.813125
2023-10-16 11:15:00,128.41,0.0,0.0,0.0,0.0
2023-10-16 11:30:00,123.6,0.0,0.0,0.0,0.0
2023-10-16 11:45:00,115.2,-1.0,-0.25,0.0,-28.8
2023-10-16 12:00:00,119.12,0.0,0.0,0.2375,0.0
2023-10-16 12:15:00,109.4,-1.0,-0.25,0.2375,-27.35
2023-10-16 12:30:00,117.3,0.0,0.0,0.475,0.0
2023-10-16 12:45:00,117.0,-1.0,-0.25,0.475,-29.25
2023-10-16 13:00:00,129.92,1.0,0.2375,0.7125,30.855999999999995
2023-10-16 13:15:00,129.91,0.450000000000001,0.10687500000000023,0.4625,13.88413125000003
2023-10-16 13:30:00,98.18,-1.0,-0.25,0.35,-24.545
2023-10-16 13:45:00,96.6,-1.0,-0.25,0.5875,-24.15
2023-10-16 14:00:00,114.3,-1.0,-0.25,0.825,-28.575
2023-10-16 14:15:00,90.5,-1.0,-0.25,1.0625,-22.625
2023-10-16 14:30:00,103.2,-1.0,-0.25,1.3,-25.8
