datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2024-08-05 00:00:00,104.36,1.0,0.2375,1.0,24.7855
2024-08-05 00:15:00,88.4,0.0,0.0,0.75,0.0
2024-08-05 00:30:00,83.5,-1.0,-0.25,0.75,-20.875
2024-08-05 00:45:00,78.2,-1.0,-0.25,0.9875,-19.55
2024-08-05 01:00:00,96.7,1.0,0.2375,1.225,22.96625
2024-08-05 01:15:00,93.2,0.6,0.1425,0.975,13.280999999999999
2024-08-05 01:30:00,83.8,-1.0,-0.25,0.825,-20.95
2024-08-05 01:45:00,82.3,-1.0,-0.25,1.0625,-20.575
2024-08-05 02:00:00,96.4,1.0,0.2375,1.3,22.895
2024-08-05 02:15:00,83.2,-1.0,-0.25,1.05,-20.8
2024-08-05 02:30:00,81.8,-1.0,-0.25,1.2875,-20.45
2024-08-05 02:45:00,90.34,0.0,0.0,1.525,0.0
2024-08-05 03:00:00,83.3,-1.0,-0.25,1.525,-20.825
2024-08-05 03:15:00,82.7,-1.0,-0.25,1.7625,-20.675
2024-08-05 03:30:00,95.6,0.900000000000001,0.21375000000000025,2.0,20.43450000000002
2024-08-05 03:45:00,116.14,1.0,0.2375,1.775,27.58325
2024-08-05 04:00:00,50.07,-1.0,-0.25,1.525,-12.5175
2024-08-05 04:15:00,66.71,-1.0,-0.25,1.7625,-16.6775
2024-08-05 04:30:00,134.91,1.0,0.2375,2.0,32.041125
2024-08-05 04:45:00,169.96,1.0,0.2375,1.75,40.3655
2024-08-05 05:00:00,90.1,-1.0,-0.25,1.5,-22.525
2024-08-05 05:15:00,120.9,0.0,0.0,1.7375,0.0
2024-08-05 05:30:00,137.4,1.0,0.2375,1.7375,32.6325
2024-08-05 05:45:00,147.45,1.0,0.2375,1.4875,35.019375
2024-08-05 06:00:00,159.93,1.0,0.2375,1.2375,37.983375
2024-08-05 06:15:00,141.97,1.0,0.2375,0.9875,33.717875
2024-08-05 06:30:00,130.8,1.0,0.2375,0.7375,31.065
2024-08-05 06:45:00,110.3,-0.0526315789473682,-0.01315789473684205,0.4875,-1.4513157894736781
2024-08-05 07:00:00,164.96,1.0,0.2375,0.5,39.178
2024-08-05 07:15:00,126.2,1.0,0.2375,0.25,29.9725
2024-08-05 07:30:00,101.1,-0.0526315789473685,-0.013157894736842125,0.0,-1.3302631578947388
2024-08-05 07:45:00,65.09,-1.0,-0.25,0.0125,-16.2725
2024-08-05 08:00:00,136.8,1.0,0.2375,0.25,32.49
2024-08-05 08:15:00,93.15,0.0,0.0,0.0,0.0
2024-08-05 08:30:00,65.1,-0.0526315789473685,-0.013157894736842125,0.0,-0.8565789473684223
2024-08-05 08:45:00,40.09,-1.0,-0.25,0.0125,-10.0225
2024-08-05 09:00:00,126.79,1.0,0.2375,0.25,30.112625
2024-08-05 09:15:00,71.3,0.0,0.0,0.0,0.0
2024-08-05 09:30:00,54.1,-0.0526315789473685,-0.013157894736842125,0.0,-0.711842105263159
2024-08-05 09:45:00,16.5,-1.0,-0.25,0.0125,-4.125
2024-08-05 10:00:00,75.7,1.0,0.2375,0.25,17.97875
2024-08-05 10:15:00,58.2,0.0,0.0,0.0,0.0
2024-08-05 10:30:00,39.03,-0.0526315789473685,-0.013157894736842125,0.0,-0.5135526315789481
2024-08-05 10:45:00,18.3,-1.0,-0.25,0.0125,-4.575
2024-08-05 11:00:00,48.32,1.0,0.2375,0.25,11.475999999999999
2024-08-05 11:15:00,25.1,-1.0,-0.25,0.0,-6.275
2024-08-05 11:30:00,33.4,0.0,0.0,0.2375,0.0
2024-08-05 11:45:00,22.5,-1.0,-0.25,0.2375,-5.625
2024-08-05 12:00:00,32.62,-0.421052631578946,-0.1052631578947365,0.475,-3.4336842105263043
2024-08-05 12:15:00,15.1,-1.0,-0.25,0.575,-3.775
2024-08-05 12:30:00,30.5,-1.0,-0.25,0.8125,-7.625
2024-08-05 12:45:00,15.9,-1.0,-0.25,1.05,-3.975
2024-08-05 13:00:00,25.0,-1.0,-0.25,1.2875,-6.25
2024-08-05 13:15:00,16.18,-1.0,-0.25,1.525,-4.045
2024-08-05 13:30:00,10.1,-1.0,-0.25,1.7625,-2.525
2024-08-05 13:45:00,42.4,1.0,0.2375,2.0,10.069999999999999
2024-08-05 14:00:00,3.2,-1.0,-0.25,1.75,-0.8
