datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2024-01-08 00:00:00,95.2,1.0,0.2375,1.0,22.61
2024-01-08 00:15:00,83.6,1.0,0.2375,0.75,19.854999999999997
2024-01-08 00:30:00,64.34,-1.0,-0.25,0.5,-16.085
2024-01-08 00:45:00,60.5,-1.0,-0.25,0.7375,-15.125
2024-01-08 01:00:00,84.6,1.0,0.2375,0.975,20.092499999999998
2024-01-08 01:15:00,72.6,0.0,0.0,0.725,0.0
2024-01-08 01:30:00,68.4,0.0,0.0,0.725,0.0
2024-01-08 01:45:00,54.25,-1.0,-0.25,0.725,-13.5625
2024-01-08 02:00:00,72.3,0.0,0.0,0.9625,0.0
2024-01-08 02:15:00,67.6,-0.368421052631579,-0.09210526315789475,0.9625,-6.226315789473684
2024-01-08 02:30:00,67.47,-1.0,-0.25,1.05,-16.8675
2024-01-08 02:45:00,73.4,0.0,0.0,1.2875,0.0
2024-01-08 03:00:00,69.3,0.0,0.0,1.2875,0.0
2024-01-08 03:15:00,67.3,-1.0,-0.25,1.2875,-16.825
2024-01-08 03:30:00,70.8,0.0,0.0,1.525,0.0
2024-01-08 03:45:00,72.6,0.0,0.0,1.525,0.0
2024-01-08 04:00:00,56.46,-1.0,-0.25,1.525,-14.115
2024-01-08 04:15:00,55.3,-1.0,-0.25,1.7625,-13.825
2024-01-08 04:30:00,78.5,0.9,0.21375,2.0,16.779374999999998
2024-01-08 04:45:00,94.91,1.0,0.2375,1.775,22.541124999999997
2024-01-08 05:00:00,22.53,-1.0,-0.25,1.525,-5.6325
2024-01-08 05:15:00,32.59,-1.0,-0.25,1.7625,-8.1475
2024-01-08 05:30:00,102.41,0.9,0.21375,2.0,21.890137499999998
2024-01-08 05:45:00,172.93,1.0,0.2375,1.775,41.070875
2024-01-08 06:00:00,40.7,-1.0,-0.25,1.525,-10.175
2024-01-08 06:15:00,87.9,-1.0,-0.25,1.7625,-21.975
2024-01-08 06:30:00,111.5,0.0,0.0,2.0,0.0
2024-01-08 06:45:00,142.37,1.0,0.2375,2.0,33.812875
2024-01-08 07:00:00,76.4,-1.0,-0.25,1.75,-19.1
