datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2024-10-07 00:00:00,79.91,1.0,0.2375,1.0,18.978624999999997
2024-10-07 00:15:00,70.92,1.0,0.2375,0.75,16.8435
2024-10-07 00:30:00,65.1,0.6,0.1425,0.5,9.276749999999998
2024-10-07 00:45:00,15.09,-1.0,-0.25,0.35,-3.7725
2024-10-07 01:00:00,64.91,0.0,0.0,0.5875,0.0
2024-10-07 01:15:00,64.91,0.0,0.0,0.5875,0.0
2024-10-07 01:30:00,63.1,0.0,0.0,0.5875,0.0
2024-10-07 01:45:00,29.93,-1.0,-0.25,0.5875,-7.4825
2024-10-07 02:00:00,64.91,0.0,0.0,0.825,0.0
2024-10-07 02:15:00,61.0,0.0,0.0,0.825,0.0
2024-10-07 02:30:00,59.4,0.0,0.0,0.825,0.0
2024-10-07 02:45:00,13.01,-1.0,-0.25,0.825,-3.2525
2024-10-07 03:00:00,59.91,0.0,0.0,1.0625,0.0
2024-10-07 03:15:00,16.36,-1.0,-0.25,1.0625,-4.09
2024-10-07 03:30:00,59.6,0.0,0.0,1.3,0.0
2024-10-07 03:45:00,60.9,0.0,0.0,1.3,0.0
2024-10-07 04:00:00,49.9,-1.0,-0.25,1.3,-12.475
2024-10-07 04:15:00,34.93,-1.0,-0.25,1.5375,-8.7325
2024-10-07 04:30:00,62.1,0.0,0.0,1.775,0.0
2024-10-07 04:45:00,74.8,1.0,0.2375,1.775,17.764999999999997
2024-10-07 05:00:00,-4.93,-1.0,-0.25,1.525,1.2325
2024-10-07 05:15:00,57.6,-1.0,-0.25,1.7625,-14.4
2024-10-07 05:30:00,84.92,0.0,0.0,2.0,0.0
2024-10-07 05:45:00,130.19,1.0,0.2375,2.0,30.920125
2024-10-07 06:00:00,51.2,-1.0,-0.25,1.75,-12.8
2024-10-07 06:15:00,84.03,-0.0526315789473681,-0.013157894736842025,1.9875,-1.1056578947368354
2024-10-07 06:30:00,107.7,1.11022302462516e-16,2.636779683484755e-17,2.0,2.8398117191130813e-15
2024-10-07 06:45:00,130.3,1.0,0.2375,2.0,30.946250000000003
2024-10-07 07:00:00,89.0,-1.0,-0.25,1.75,-22.25
2024-10-07 07:15:00,109.92,1.0,0.2375,1.9875,26.105999999999998
2024-10-07 07:30:00,124.3,1.0,0.2375,1.7375,29.52125
2024-10-07 07:45:00,133.0,1.0,0.2375,1.4875,31.5875
2024-10-07 08:00:00,137.5,1.0,0.2375,1.2375,32.65625
2024-10-07 08:15:00,122.38,1.0,0.2375,0.9875,29.06525
2024-10-07 08:30:00,119.91,1.0,0.2375,0.7375,28.478624999999997
2024-10-07 08:45:00,109.9,0.95,0.225625,0.4875,24.796187500000002
2024-10-07 09:00:00,124.2,1.0,0.2375,0.25,29.4975
2024-10-07 09:15:00,108.0,0.0,0.0,0.0,0.0
2024-10-07 09:30:00,86.5,-0.0526315789473685,-0.013157894736842125,0.0,-1.1381578947368438
2024-10-07 09:45:00,72.0,-1.0,-0.25,0.0125,-18.0
2024-10-07 10:00:00,113.0,1.0,0.2375,0.25,26.8375
2024-10-07 10:15:00,90.7,0.0,0.0,0.0,0.0
2024-10-07 10:30:00,70.33,-0.0526315789473685,-0.013157894736842125,0.0,-0.9253947368421066
2024-10-07 10:45:00,47.2,-1.0,-0.25,0.0125,-11.8
2024-10-07 11:00:00,91.8,1.0,0.2375,0.25,21.8025
2024-10-07 11:15:00,62.9,0.0,0.0,0.0,0.0
2024-10-07 11:30:00,52.9,-0.578947368421052,-0.144736842105263,0.0,-7.656578947368413
2024-10-07 11:45:00,41.04,-1.0,-0.25,0.1375,-10.26
2024-10-07 12:00:00,66.1,1.0,0.2375,0.375,15.698749999999999
2024-10-07 12:15:00,55.28,0.0,0.0,0.125,0.0
2024-10-07 12:30:00,47.9,-1.0,-0.25,0.125,-11.975
2024-10-07 12:45:00,45.0,-1.0,-0.25,0.3625,-11.25
2024-10-07 13:00:00,63.5,1.0,0.2375,0.6,15.081249999999999
2024-10-07 13:15:00,51.83,-1.0,-0.25,0.35,-12.9575
2024-10-07 13:30:00,39.0,-1.0,-0.25,0.5875,-9.75
2024-10-07 13:45:00,40.08,-1.0,-0.25,0.825,-10.02
2024-10-07 14:00:00,42.5,-1.0,-0.25,1.0625,-10.625
2024-10-07 14:15:00,49.41,-1.0,-0.25,1.3,-12.3525
2024-10-07 14:30:00,40.1,-1.0,-0.25,1.5375,-10.025
2024-10-07 14:45:00,67.3,1.0,0.2375,1.775,15.983749999999999
