datetime,spot_price,power,market_dispatch,opening_capacity,revenue
2023-05-22 00:00:00,119.93,1.0,0.2375,1.0,28.483375
2023-05-22 00:15:00,90.51,1.0,0.2375,0.75,21.496125
2023-05-22 00:30:00,60.09,-1.0,-0.25,0.5,-15.0225
2023-05-22 00:45:00,52.58,-1.0,-0.25,0.7375,-13.145
2023-05-22 01:00:00,104.91,1.0,0.2375,0.975,24.916124999999997
2023-05-22 01:15:00,76.65,0.450000000000002,0.10687500000000047,0.725,8.191968750000036
2023-05-22 01:30:00,52.59,-1.0,-0.25,0.6125,-13.1475
2023-05-22 01:45:00,52.58,-1.0,-0.25,0.85,-13.145
2023-05-22 02:00:00,99.91,1.0,0.2375,1.0875,23.728624999999997
2023-05-22 02:15:00,51.3,-1.0,-0.25,0.8375,-12.825
2023-05-22 02:30:00,53.4,-1.0,-0.25,1.075,-13.35
2023-05-22 02:45:00,82.13,1.0,0.2375,1.3125,19.505875
2023-05-22 03:00:00,55.81,-1.0,-0.25,1.0625,-13.9525
2023-05-22 03:15:00,53.0,-1.0,-0.25,1.3,-13.25
2023-05-22 03:30:00,62.0,-1.0,-0.25,1.5375,-15.5
2023-05-22 03:45:00,109.91,1.0,0.2375,1.775,26.103624999999997
2023-05-22 04:00:00,35.07,-1.0,-0.25,1.525,-8.7675
2023-05-22 04:15:00,49.6,-1.0,-0.25,1.7625,-12.4
2023-05-22 04:30:00,91.23,0.9,0.21375,2.0,19.5004125
2023-05-22 04:45:00,122.45,1.0,0.2375,1.775,29.081875
2023-05-22 05:00:00,10.0,-1.0,-0.25,1.525,-2.5
2023-05-22 05:15:00,50.2,-1.0,-0.25,1.7625,-12.55
2023-05-22 05:30:00,87.0,0.0,0.0,2.0,0.0
2023-05-22 05:45:00,199.33,1.0,0.2375,2.0,47.340875000000004
2023-05-22 06:00:00,60.02,-1.0,-0.25,1.75,-15.005
2023-05-22 06:15:00,105.6,0.0,0.0,1.9875,0.0
2023-05-22 06:30:00,131.3,1.0,0.2375,1.9875,31.18375
2023-05-22 06:45:00,164.92,1.0,0.2375,1.7375,39.168499999999995
2023-05-22 07:00:00,113.54,0.9,0.21375,1.4875,24.269175
2023-05-22 07:15:00,132.6,1.0,0.2375,1.2625,31.492499999999996
2023-05-22 07:30:00,139.91,1.0,0.2375,1.0125,33.228625
2023-05-22 07:45:00,129.96,1.0,0.2375,0.7625,30.8655
2023-05-22 08:00:00,164.97,1.0,0.2375,0.5125,39.180375
2023-05-22 08:15:00,133.2,1.0,0.2375,0.2625,31.634999999999994
2023-05-22 08:30:00,111.89,0.0,0.0,0.0125,0.0
2023-05-22 08:45:00,52.59,-1.0,-0.25,0.0125,-13.1475
2023-05-22 09:00:00,114.2,1.0,0.2375,0.25,27.1225
2023-05-22 09:15:00,107.8,0.0,0.0,0.0,0.0
2023-05-22 09:30:00,70.1,-1.0,-0.25,0.0,-17.525
2023-05-22 09:45:00,101.58,-0.0526315789473685,-0.013157894736842125,0.2375,-1.336578947368423
2023-05-22 10:00:00,129.92,1.0,0.2375,0.25,30.855999999999995
2023-05-22 10:15:00,97.82,0.0,0.0,0.0,0.0
2023-05-22 10:30:00,60.09,-1.0,-0.25,0.0,-15.0225
2023-05-22 10:45:00,55.08,-1.0,-0.25,0.2375,-13.77
2023-05-22 11:00:00,81.1,1.0,0.2375,0.475,19.261249999999997
2023-05-22 11:15:00,68.7,-1.0,-0.25,0.225,-17.175
2023-05-22 11:30:00,55.24,-1.0,-0.25,0.4625,-13.81
2023-05-22 11:45:00,104.91,1.0,0.2375,0.7,24.916124999999997
2023-05-22 12:00:00,81.3,1.0,0.2375,0.45,19.30875
2023-05-22 12:15:00,80.52,0.8,0.19,0.2,15.2988
2023-05-22 12:30:00,45.09,-1.0,-0.25,0.0,-11.2725
2023-05-22 12:45:00,45.1,-1.0,-0.25,0.2375,-11.275
2023-05-22 13:00:00,85.2,1.0,0.2375,0.475,20.235
2023-05-22 13:15:00,56.9,-1.0,-0.25,0.225,-14.225
2023-05-22 13:30:00,45.08,-1.0,-0.25,0.4625,-11.27
2023-05-22 13:45:00,50.09,-1.0,-0.25,0.7,-12.5225
2023-05-22 14:00:00,65.8,-0.578947368421052,-0.144736842105263,0.9375,-9.523684210526305
2023-05-22 14:15:00,40.06,-1.0,-0.25,1.075,-10.015
2023-05-22 14:30:00,50.07,-1.0,-0.25,1.3125,-12.5175
2023-05-22 14:45:00,66.1,0.0,0.0,1.55,0.0
2023-05-22 15:00:00,79.91,1.0,0.2375,1.55,18.978624999999997
2023-05-22 15:15:00,40.09,-1.0,-0.25,1.3,-10.0225
2023-05-22 15:30:00,60.8,-1.0,-0.25,1.5375,-15.2
2023-05-22 15:45:00,109.27,1.0,0.2375,1.775,25.951624999999996
2023-05-22 16:00:00,50.68,-1.0,-0.25,1.525,-12.67
2023-05-22 16:15:00,45.07,-1.0,-0.25,1.7625,-11.2675
2023-05-22 16:30:00,87.1,0.9,0.21375,2.0,18.617624999999997
2023-05-22 16:45:00,138.6,1.0,0.2375,1.775,32.9175
2023-05-22 17:00:00,25.07,-1.0,-0.25,1.525,-6.2675
2023-05-22 17:15:00,60.09,-1.0,-0.25,1.7625,-15.0225
2023-05-22 17:30:00,121.76,0.9,0.21375,2.0,26.0262
2023-05-22 17:45:00,171.8,1.0,0.2375,1.775,40.8025
2023-05-22 18:00:00,55.06,-1.0,-0.25,1.525,-13.765
2023-05-22 18:15:00,90.1,-1.0,-0.25,1.7625,-22.525
2023-05-22 18:30:00,144.7,1.0,0.2375,2.0,34.366249999999994
2023-05-22 18:45:00,171.04,1.0,0.2375,1.75,40.62199999999999
2023-05-22 19:00:00,95.05,-1.0,-0.25,1.5,-23.7625
2023-05-22 19:15:00,133.7,1.0,0.2375,1.7375,31.753749999999997
2023-05-22 19:30:00,154.91,1.0,0.2375,1.4875,36.791125
2023-05-22 19:45:00,135.55,1.0,0.2375,1.2375,32.193125
2023-05-22 20:00:00,189.91,1.0,0.2375,0.9875,45.103624999999994
2023-05-22 20:15:00,154.95,1.0,0.2375,0.7375,36.800625
2023-05-22 20:30:00,117.56,0.0,0.0,0.4875,0.0
2023-05-22 20:45:00,95.09,-1.0,-0.25,0.4875,-23.7725
2023-05-22 21:00:00,164.96,1.0,0.2375,0.725,39.178
2023-05-22 21:15:00,138.73,1.0,0.2375,0.475,32.948375
2023-05-22 21:30:00,120.6,0.0,0.0,0.225,0.0
2023-05-22 21:45:00,108.0,-1.0,-0.25,0.225,-27.0
2023-05-22 22:00:00,179.4,1.0,0.2375,0.4625,42.6075
2023-05-22 22:15:00,122.6,0.85,0.201875,0.2125,24.749875
2023-05-22 22:30:00,99.59,-0.0526315789473685,-0.013157894736842125,0.0,-1.3103947368421074
2023-05-22 22:45:00,72.57,-1.0,-0.25,0.0125,-18.1425
2023-05-22 23:00:00,154.91,1.0,0.2375,0.25,36.791125
2023-05-22 23:15:00,105.6,0.0,0.0,0.0,0.0
2023-05-22 23:30:00,87.8,-1.0,-0.25,0.0,-21.95
2023-05-22 23:45:00,60.5,-1.0,-0.25,0.2375,-15.125
2023-05-23 00:00:00,114.93,1.0,0.2375,0.475,27.295875
2023-05-23 00:15:00,107.41,0.9,0.21375,0.225,22.9588875
2023-05-23 00:30:00,81.06,-1.0,-0.25,0.0,-20.265
2023-05-23 00:45:00,65.09,-1.0,-0.25,0.2375,-16.2725
2023-05-23 01:00:00,104.92,1.0,0.2375,0.475,24.918499999999998
2023-05-23 01:15:00,99.9,0.9,0.21375,0.225,21.353625
2023-05-23 01:30:00,87.79,0.0,0.0,0.0,0.0
2023-05-23 01:45:00,57.59,-1.0,-0.25,0.0,-14.3975
2023-05-23 02:00:00,94.91,0.550000000000001,0.13062500000000024,0.2375,12.397618750000023
2023-05-23 02:15:00,75.84,-1.0,-0.25,0.0999999999999998,-18.96
2023-05-23 02:30:00,68.7,-1.0,-0.25,0.3375,-17.175
2023-05-23 02:45:00,87.87,0.0,0.0,0.575,0.0
2023-05-23 03:00:00,89.9,0.0,0.0,0.575,0.0
2023-05-23 03:15:00,71.7,-1.0,-0.25,0.575,-17.925
2023-05-23 03:30:00,71.7,-1.0,-0.25,0.8125,-17.925
2023-05-23 03:45:00,86.71,0.0,0.0,1.05,0.0
2023-05-23 04:00:00,81.66,-1.0,-0.25,1.05,-20.415
2023-05-23 04:15:00,58.07,-1.0,-0.25,1.2875,-14.5175
2023-05-23 04:30:00,87.41,0.0,0.0,1.525,0.0
2023-05-23 04:45:00,89.95,0.0,0.0,1.525,0.0
2023-05-23 05:00:00,22.4,-1.0,-0.25,1.525,-5.6
2023-05-23 05:15:00,40.23,-1.0,-0.25,1.7625,-10.0575
2023-05-23 05:30:00,104.93,1.0,0.2375,2.0,24.920875
2023-05-23 05:45:00,178.81,1.0,0.2375,1.75,42.467375
2023-05-23 06:00:00,70.07,-1.0,-0.25,1.5,-17.5175
2023-05-23 06:15:00,82.57,-1.0,-0.25,1.7375,-20.6425
2023-05-23 06:30:00,121.05,1.0,0.2375,1.975,28.749374999999997
2023-05-23 06:45:00,142.42,1.0,0.2375,1.725,33.824749999999995
2023-05-23 07:00:00,92.56,0.0,0.0,1.475,0.0
2023-05-23 07:15:00,95.07,0.0,0.0,1.475,0.0
2023-05-23 07:30:00,121.36,1.0,0.2375,1.475,28.822999999999997
2023-05-23 07:45:00,134.93,1.0,0.2375,1.225,32.045875
2023-05-23 08:00:00,105.03,1.0,0.2375,0.975,24.944625
2023-05-23 08:15:00,100.07,0.9,0.21375,0.725,21.3899625
2023-05-23 08:30:00,92.6,0.0,0.0,0.5,0.0
2023-05-23 08:45:00,114.05,1.0,0.2375,0.5,27.086875
2023-05-23 09:00:00,105.03,1.0,0.2375,0.25,24.944625
2023-05-23 09:15:00,61.63,-1.0,-0.25,0.0,-15.4075
2023-05-23 09:30:00,85.05,0.0,0.0,0.2375,0.0
2023-05-23 09:45:00,72.54,-1.0,-0.25,0.2375,-18.135
2023-05-23 10:00:00,124.92,1.0,0.2375,0.475,29.668499999999998
2023-05-23 10:15:00,84.86,0.0,0.0,0.225,0.0
2023-05-23 10:30:00,85.65,0.75,0.17812499999999998,0.225,15.25640625
2023-05-23 10:45:00,62.59,-1.0,-0.25,0.0375,-15.6475
2023-05-23 11:00:00,102.41,1.0,0.2375,0.275,24.322374999999997
2023-05-23 11:15:00,72.59,-1.0,-0.25,0.025,-18.1475
2023-05-23 11:30:00,94.66,1.0,0.2375,0.2625,22.481749999999998
2023-05-23 11:45:00,65.09,-1.0,-0.25,0.0125,-16.2725
2023-05-23 12:00:00,117.41,1.0,0.2375,0.25,27.884874999999997
2023-05-23 12:15:00,71.18,0.0,0.0,0.0,0.0
2023-05-23 12:30:00,55.1,-1.0,-0.25,0.0,-13.775
2023-05-23 12:45:00,42.6,-1.0,-0.25,0.2375,-10.65
2023-05-23 13:00:00,112.42,1.0,0.2375,0.475,26.699749999999998
2023-05-23 13:15:00,75.2,0.9,0.21375,0.225,16.074
2023-05-23 13:30:00,45.09,0.0,0.0,0.0,0.0
2023-05-23 13:45:00,20.08,-1.0,-0.25,0.0,-5.02
2023-05-23 14:00:00,47.19,0.95,0.225625,0.2375,10.64724375
2023-05-23 14:15:00,43.56,0.0,0.0,0.0,0.0
2023-05-23 14:30:00,19.19,-1.0,-0.25,0.0,-4.7975
2023-05-23 14:45:00,-1.0,-1.0,-0.25,0.2375,0.25
2023-05-23 15:00:00,15.49,-1.0,-0.25,0.475,-3.8725
2023-05-23 15:15:00,28.38,-1.0,-0.25,0.7125,-7.095
2023-05-23 15:30:00,26.67,-1.0,-0.25,0.95,-6.6675
2023-05-23 15:45:00,16.4,-1.0,-0.25,1.1875,-4.1
2023-05-23 16:00:00,17.51,-1.0,-0.25,1.425,-4.3775
2023-05-23 16:15:00,28.8,-1.0,-0.25,1.6625,-7.2
2023-05-23 16:30:00,34.68,0.0,0.0,1.9,0.0
2023-05-23 16:45:00,57.5,1.0,0.2375,1.9,13.65625
2023-05-23 17:00:00,18.09,-1.0,-0.25,1.65,-4.5225
2023-05-23 17:15:00,33.31,-0.473684210526315,-0.11842105263157875,1.8875,-3.9446052631578885
2023-05-23 17:30:00,72.52,1.0,0.2375,2.0,17.223499999999998
2023-05-23 17:45:00,92.52,1.0,0.2375,1.75,21.973499999999998
2023-05-23 18:00:00,55.0,-1.0,-0.25,1.5,-13.75
2023-05-23 18:15:00,50.85,-1.0,-0.25,1.7375,-12.7125
2023-05-23 18:30:00,60.06,-0.105263157894736,-0.026315789473684,1.975,-1.5805263157894611
2023-05-23 18:45:00,70.08,0.0,0.0,2.0,0.0
2023-05-23 19:00:00,85.01,1.0,0.2375,2.0,20.189875
2023-05-23 19:15:00,50.07,-1.0,-0.25,1.75,-12.5175
2023-05-23 19:30:00,72.18,-0.0526315789473681,-0.013157894736842025,1.9875,-0.9497368421052574
2023-05-23 19:45:00,99.84,1.0,0.2375,2.0,23.712
2023-05-23 20:00:00,124.99,1.0,0.2375,1.75,29.685124999999996
2023-05-23 20:15:00,124.4,1.0,0.2375,1.5,29.545
2023-05-23 20:30:00,95.04,1.0,0.2375,1.25,22.572
2023-05-23 20:45:00,95.05,1.0,0.2375,1.0,22.574375
2023-05-23 21:00:00,134.94,1.0,0.2375,0.75,32.048249999999996
2023-05-23 21:15:00,108.26,1.0,0.2375,0.5,25.71175
2023-05-23 21:30:00,90.06,0.0,0.0,0.25,0.0
2023-05-23 21:45:00,82.54,0.0,0.0,0.25,0.0
2023-05-23 22:00:00,142.46,1.0,0.2375,0.25,33.83425
2023-05-23 22:15:00,90.08,0.0,0.0,0.0,0.0
2023-05-23 22:30:00,82.53,-0.157894736842105,-0.03947368421052625,0.0,-3.2577631578947317
2023-05-23 22:45:00,60.83,-1.0,-0.25,0.0375,-15.2075
2023-05-23 23:00:00,121.52,1.0,0.2375,0.275,28.860999999999997
2023-05-23 23:15:00,85.08,0.0,0.0,0.025,0.0
2023-05-23 23:30:00,77.54,-1.0,-0.25,0.025,-19.385
2023-05-23 23:45:00,65.03,-1.0,-0.25,0.2625,-16.2575
2023-05-24 00:00:00,97.44,1.0,0.2375,0.5,23.142
2023-05-24 00:15:00,93.7,1.0,0.2375,0.25,22.25375
2023-05-24 00:30:00,80.6,0.0,0.0,0.0,0.0
2023-05-24 00:45:00,66.96,-1.0,-0.25,0.0,-16.74
2023-05-24 01:00:00,79.68,0.0,0.0,0.2375,0.0
2023-05-24 01:15:00,70.8,-1.0,-0.25,0.2375,-17.7
2023-05-24 01:30:00,69.9,-1.0,-0.25,0.475,-17.475
2023-05-24 01:45:00,73.2,-1.0,-0.25,0.7125,-18.3
2023-05-24 02:00:00,68.5,-1.0,-0.25,0.95,-17.125
2023-05-24 02:15:00,65.7,-1.0,-0.25,1.1875,-16.425
2023-05-24 02:30:00,74.1,-0.526315789473684,-0.131578947368421,1.425,-9.749999999999995
2023-05-24 02:45:00,87.1,1.0,0.2375,1.55,20.686249999999998
2023-05-24 03:00:00,70.82,-1.0,-0.25,1.3,-17.705
2023-05-24 03:15:00,65.0,-1.0,-0.25,1.5375,-16.25
2023-05-24 03:30:00,74.59,0.0,0.0,1.775,0.0
2023-05-24 03:45:00,89.38,1.0,0.2375,1.775,21.227749999999997
2023-05-24 04:00:00,52.7,-1.0,-0.25,1.525,-13.175
2023-05-24 04:15:00,71.8,-1.0,-0.25,1.7625,-17.95
2023-05-24 04:30:00,89.95,0.9,0.21375,2.0,19.2268125
2023-05-24 04:45:00,104.99,1.0,0.2375,1.775,24.935125
2023-05-24 05:00:00,37.58,-1.0,-0.25,1.525,-9.395
2023-05-24 05:15:00,63.6,-1.0,-0.25,1.7625,-15.9
2023-05-24 05:30:00,100.96,0.9,0.21375,2.0,21.580199999999998
2023-05-24 05:45:00,151.51,1.0,0.2375,1.775,35.983624999999996
2023-05-24 06:00:00,50.9,-1.0,-0.25,1.525,-12.725
2023-05-24 06:15:00,82.58,-1.0,-0.25,1.7625,-20.645
2023-05-24 06:30:00,133.71,1.0,0.2375,2.0,31.756125
2023-05-24 06:45:00,153.2,1.0,0.2375,1.75,36.385
2023-05-24 07:00:00,122.7,1.0,0.2375,1.5,29.14125
2023-05-24 07:15:00,108.39,0.0,0.0,1.25,0.0
2023-05-24 07:30:00,122.6,1.0,0.2375,1.25,29.117499999999996
2023-05-24 07:45:00,109.5,0.0,0.0,1.0,0.0
2023-05-24 08:00:00,115.09,1.0,0.2375,1.0,27.333875
2023-05-24 08:15:00,131.44,1.0,0.2375,0.75,31.217
2023-05-24 08:30:00,110.1,1.0,0.2375,0.5,26.148749999999996
2023-05-24 08:45:00,80.3,-1.0,-0.25,0.25,-20.075
2023-05-24 09:00:00,119.81,1.0,0.2375,0.4875,28.454874999999998
2023-05-24 09:15:00,110.0,0.95,0.225625,0.2375,24.818749999999998
2023-05-24 09:30:00,85.5,-1.0,-0.25,0.0,-21.375
2023-05-24 09:45:00,65.02,-1.0,-0.25,0.2375,-16.255
2023-05-24 10:00:00,116.12,1.0,0.2375,0.475,27.5785
2023-05-24 10:15:00,95.5,0.9,0.21375,0.225,20.413125
2023-05-24 10:30:00,73.8,-1.0,-0.25,0.0,-18.45
2023-05-24 10:45:00,64.9,-1.0,-0.25,0.2375,-16.225
2023-05-24 11:00:00,104.9,1.0,0.2375,0.475,24.91375
2023-05-24 11:15:00,78.84,-1.0,-0.25,0.225,-19.71
2023-05-24 11:30:00,84.6,0.0,0.0,0.4625,0.0
2023-05-24 11:45:00,69.3,-1.0,-0.25,0.4625,-17.325
2023-05-24 12:00:00,99.93,1.0,0.2375,0.7,23.733375
2023-05-24 12:15:00,86.8,0.0,0.0,0.45,0.0
2023-05-24 12:30:00,76.02,-1.0,-0.25,0.45,-19.005
2023-05-24 12:45:00,68.4,-1.0,-0.25,0.6875,-17.1
2023-05-24 13:00:00,94.92,1.0,0.2375,0.925,22.543499999999998
2023-05-24 13:15:00,92.4,1.0,0.2375,0.675,21.945
2023-05-24 13:30:00,71.32,-1.0,-0.25,0.425,-17.83
2023-05-24 13:45:00,57.5,-1.0,-0.25,0.6625,-14.375
2023-05-24 14:00:00,81.4,0.0,0.0,0.9,0.0
2023-05-24 14:15:00,50.09,-1.0,-0.25,0.9,-12.5225
2023-05-24 14:30:00,73.6,-1.0,-0.25,1.1375,-18.4
2023-05-24 14:45:00,90.5,1.0,0.2375,1.375,21.49375
2023-05-24 15:00:00,72.4,-1.0,-0.25,1.125,-18.1
2023-05-24 15:15:00,80.6,-0.736842105263156,-0.184210526315789,1.3625,-14.847368421052591
2023-05-24 15:30:00,73.14,-1.0,-0.25,1.5375,-18.285
2023-05-24 15:45:00,97.97,1.0,0.2375,1.775,23.267875
2023-05-24 16:00:00,37.23,-1.0,-0.25,1.525,-9.3075
2023-05-24 16:15:00,73.6,-1.0,-0.25,1.7625,-18.4
2023-05-24 16:30:00,107.41,0.9,0.21375,2.0,22.9588875
2023-05-24 16:45:00,132.43,1.0,0.2375,1.775,31.452125
2023-05-24 17:00:00,45.4,-1.0,-0.25,1.525,-11.35
2023-05-24 17:15:00,79.7,-1.0,-0.25,1.7625,-19.925
2023-05-24 17:30:00,129.9,1.0,0.2375,2.0,30.85125
2023-05-24 17:45:00,137.73,1.0,0.2375,1.75,32.710874999999994
2023-05-24 18:00:00,66.1,-1.0,-0.25,1.5,-16.525
2023-05-24 18:15:00,90.09,-1.0,-0.25,1.7375,-22.5225
2023-05-24 18:30:00,121.34,0.0,0.0,1.975,0.0
2023-05-24 18:45:00,154.21,1.0,0.2375,1.975,36.624875
2023-05-24 19:00:00,100.01,-1.0,-0.25,1.725,-25.0025
2023-05-24 19:15:00,121.6,0.0,0.0,1.9625,0.0
2023-05-24 19:30:00,144.91,1.0,0.2375,1.9625,34.416125
2023-05-24 19:45:00,120.25,0.0,0.0,1.7125,0.0
2023-05-24 20:00:00,170.43,1.0,0.2375,1.7125,40.477125
2023-05-24 20:15:00,144.98,1.0,0.2375,1.4625,34.43275
2023-05-24 20:30:00,138.3,1.0,0.2375,1.2125,32.84625
2023-05-24 20:45:00,125.1,0.800000000000001,0.19000000000000025,0.9625,23.76900000000003
2023-05-24 21:00:00,156.93,1.0,0.2375,0.7625,37.270875
2023-05-24 21:15:00,144.95,1.0,0.2375,0.5125,34.425625
2023-05-24 21:30:00,137.42,1.0,0.2375,0.2625,32.637249999999995
2023-05-24 21:45:00,95.09,-1.0,-0.25,0.0125,-23.7725
2023-05-24 22:00:00,152.48,1.0,0.2375,0.25,36.214
2023-05-24 22:15:00,114.48,0.0,0.0,0.0,0.0
2023-05-24 22:30:00,97.55,-1.0,-0.25,0.0,-24.3875
2023-05-24 22:45:00,87.55,-1.0,-0.25,0.2375,-21.8875
2023-05-24 23:00:00,144.92,1.0,0.2375,0.475,34.418499999999995
2023-05-24 23:15:00,112.74,0.8,0.19,0.225,21.4206
2023-05-24 23:30:00,87.58,-1.0,-0.25,0.025,-21.895
2023-05-24 23:45:00,75.07,-1.0,-0.25,0.2625,-18.7675
2023-05-25 00:00:00,129.94,1.0,0.2375,0.5,30.86075
2023-05-25 00:15:00,119.0,1.0,0.2375,0.25,28.2625
2023-05-25 00:30:00,84.35,-1.0,-0.25,0.0,-21.0875
2023-05-25 00:45:00,70.09,-1.0,-0.25,0.2375,-17.5225
2023-05-25 01:00:00,119.93,1.0,0.2375,0.475,28.483375
2023-05-25 01:15:00,102.8,0.9,0.21375,0.225,21.973499999999998
2023-05-25 01:30:00,87.0,-1.0,-0.25,0.0,-21.75
2023-05-25 01:45:00,64.85,-1.0,-0.25,0.2375,-16.2125
2023-05-25 02:00:00,103.61,1.0,0.2375,0.475,24.607374999999998
2023-05-25 02:15:00,88.7,-0.526315789473683,-0.13157894736842074,0.225,-11.67105263157892
2023-05-25 02:30:00,89.4,0.0,0.0,0.35,0.0
2023-05-25 02:45:00,84.1,-1.0,-0.25,0.35,-21.025
2023-05-25 03:00:00,93.5,0.0,0.0,0.5875,0.0
2023-05-25 03:15:00,87.2,-1.0,-0.25,0.5875,-21.8
2023-05-25 03:30:00,82.4,-1.0,-0.25,0.825,-20.6
2023-05-25 03:45:00,79.9,-1.0,-0.25,1.0625,-19.975
2023-05-25 04:00:00,81.1,-1.0,-0.25,1.3,-20.275
2023-05-25 04:15:00,77.28,-1.0,-0.25,1.5375,-19.32
2023-05-25 04:30:00,97.8,0.0,0.0,1.775,0.0
2023-05-25 04:45:00,104.96,1.0,0.2375,1.775,24.927999999999997
2023-05-25 05:00:00,55.04,-1.0,-0.25,1.525,-13.76
2023-05-25 05:15:00,72.65,-1.0,-0.25,1.7625,-18.1625
2023-05-25 05:30:00,105.7,0.0,0.0,2.0,0.0
2023-05-25 05:45:00,148.53,1.0,0.2375,2.0,35.275875
2023-05-25 06:00:00,75.06,-1.0,-0.25,1.75,-18.765
2023-05-25 06:15:00,119.96,0.95,0.225625,1.9875,27.065974999999998
2023-05-25 06:30:00,134.96,1.0,0.2375,1.75,32.053
2023-05-25 06:45:00,144.95,1.0,0.2375,1.5,34.425625
2023-05-25 07:00:00,149.93,1.0,0.2375,1.25,35.608375
2023-05-25 07:15:00,135.5,1.0,0.2375,1.0,32.18125
2023-05-25 07:30:00,124.95,1.0,0.2375,0.75,29.675625
2023-05-25 07:45:00,109.95,0.0,0.0,0.5,0.0
2023-05-25 08:00:00,159.96,1.0,0.2375,0.5,37.9905
2023-05-25 08:15:00,134.95,1.0,0.2375,0.25,32.050625
2023-05-25 08:30:00,99.6,-0.0526315789473685,-0.013157894736842125,0.0,-1.3105263157894755
2023-05-25 08:45:00,49.9,-1.0,-0.25,0.0125,-12.475
2023-05-25 09:00:00,139.98,1.0,0.2375,0.25,33.24525
2023-05-25 09:15:00,108.8,0.0,0.0,0.0,0.0
2023-05-25 09:30:00,78.95,-1.0,-0.25,0.0,-19.7375
2023-05-25 09:45:00,31.8,-1.0,-0.25,0.2375,-7.95
2023-05-25 10:00:00,115.5,1.0,0.2375,0.475,27.43125
2023-05-25 10:15:00,87.8,0.9,0.21375,0.225,18.76725
2023-05-25 10:30:00,51.67,-1.0,-0.25,0.0,-12.9175
2023-05-25 10:45:00,43.5,-1.0,-0.25,0.2375,-10.875
2023-05-25 11:00:00,94.9,1.0,0.2375,0.475,22.53875
2023-05-25 11:15:00,72.91,0.9,0.21375,0.225,15.584512499999999
2023-05-25 11:30:00,51.3,-1.0,-0.25,0.0,-12.825
2023-05-25 11:45:00,32.5,-1.0,-0.25,0.2375,-8.125
2023-05-25 12:00:00,82.98,1.0,0.2375,0.475,19.70775
2023-05-25 12:15:00,65.9,0.9,0.21375,0.225,14.086125000000001
2023-05-25 12:30:00,39.99,-1.0,-0.25,0.0,-9.9975
2023-05-25 12:45:00,24.95,-1.0,-0.25,0.2375,-6.2375
2023-05-25 13:00:00,90.2,1.0,0.2375,0.475,21.4225
